id,created_at,updated_at,capacity,code,delivery_after_time,delivery_before_time,delivery_mode,intend_receive_time,order_value,time_service,time_loading,weight,customer_id,depot_id,dx_code
305,1660217464297,1660217464978,0.68,O305,27000,79200,STANDARD,,2282500,300,300,52.1,248,,62f4e87879e9de3d24dbdc94
304,1660217455782,1660217456557,0.68,O304,27000,79200,STANDARD,,2282500,300,300,52.1,249,,62f4e86f79e9de3d24dbdc80
306,1660217482085,1660217482783,0.68,O306,27000,79200,STANDARD,,2282500,300,300,52.1,255,,62f4e88979e9de3d24dbdca8
307,1660217489972,1660217490671,0.68,O307,27000,79200,STANDARD,,2282500,300,300,52.1,256,,62f4e89179e9de3d24dbdcbc
308,1660217495437,1660217496183,0.68,O308,27000,79200,STANDARD,,2282500,300,300,52.1,257,,62f4e89779e9de3d24dbdcd0
309,1660217504203,1660217504892,0.68,O309,27000,79200,STANDARD,,2282500,300,300,52.1,258,,62f4e89f79e9de3d24dbdce4
310,1660217510913,1660217511618,0.68,O310,27000,79200,STANDARD,,2282500,300,300,52.1,259,,62f4e8a679e9de3d24dbdcf8
311,1660217518221,1660217518903,0.68,O311,27000,79200,STANDARD,,2282500,300,300,52.1,260,,62f4e8ad79e9de3d24dbdd0c
312,1660217529471,1660217530152,0.68,O312,27000,79200,STANDARD,,2282500,300,300,52.1,261,,62f4e8b979e9de3d24dbdd20
313,1660217537097,1660217537854,0.68,O313,27000,79200,STANDARD,,2282500,300,300,52.1,262,,62f4e8c079e9de3d24dbdd35
315,1660217564359,1660217565099,0.68,O315,27000,79200,STANDARD,,2282500,300,300,52.1,263,,62f4e8dc79e9de3d24dbdd5c
316,1660217571746,1660217572427,0.68,O316,27000,79200,STANDARD,,2282500,300,300,52.1,264,,62f4e8e379e9de3d24dbdd70
317,1660217581619,1660217582337,0.68,O317,27000,79200,STANDARD,,2282500,300,300,52.1,265,,62f4e8ed79e9de3d24dbdd84
318,1660217588840,1660217589515,0.68,O318,27000,79200,STANDARD,,2282500,300,300,52.1,266,,62f4e8f479e9de3d24dbdd98
319,1660217595729,1660217596417,0.68,O319,27000,79200,STANDARD,,2282500,300,300,52.1,267,,62f4e8fb79e9de3d24dbddac
320,1660217603272,1660217603999,0.68,O320,27000,79200,STANDARD,,2282500,300,300,52.1,268,,62f4e90279e9de3d24dbddc0
321,1660444969396,1660444970502,0.5,O321,27000,79200,STANDARD,,5150000,300,300,98.0,269,,62f861294d239d4ff2f50630
322,1660444999986,1660445000752,0.5,O322,27000,79200,STANDARD,,5150000,300,300,98.0,270,,62f861474d239d4ff2f50644
323,1660445006257,1660445006986,0.5,O323,27000,79200,STANDARD,,5150000,300,300,98.0,271,,62f8614d4d239d4ff2f50658
324,1660445013690,1660445014390,0.5,O324,27000,79200,STANDARD,,5150000,300,300,98.0,272,,62f861554d239d4ff2f5066c
325,1660445020875,1660445021555,0.5,O325,27000,79200,STANDARD,,5150000,300,300,98.0,273,,62f8615c4d239d4ff2f50680
326,1660445024820,1660445025526,0.5,O326,27000,79200,STANDARD,,5150000,300,300,98.0,274,,62f861604d239d4ff2f50694
327,1660445031488,1660445032178,0.5,O327,27000,79200,STANDARD,,5150000,300,300,98.0,275,,62f861674d239d4ff2f506a8
328,1660445039154,1660445039884,0.5,O328,27000,79200,STANDARD,,5150000,300,300,98.0,276,,62f8616f4d239d4ff2f506bc
329,1660445046670,1660445047386,0.5,O329,27000,79200,STANDARD,,5150000,300,300,98.0,277,,62f861764d239d4ff2f506d0
330,1660445050337,1660445051004,0.5,O330,27000,79200,STANDARD,,5150000,300,300,98.0,278,,62f8617a4d239d4ff2f506e4
331,1660445058028,1660445058690,0.5,O331,27000,79200,STANDARD,,5150000,300,300,98.0,279,,62f861814d239d4ff2f506f8
332,1660445065626,1660445066307,0.5,O332,27000,79200,STANDARD,,5150000,300,300,98.0,280,,62f861894d239d4ff2f5070c
333,1660445073182,1660445073855,0.5,O333,27000,79200,STANDARD,,5150000,300,300,98.0,281,,62f861914d239d4ff2f50720
334,1660445080451,1660445081166,0.5,O334,27000,79200,STANDARD,,5150000,300,300,98.0,282,,62f861984d239d4ff2f50734
335,1660445084283,1660445084953,0.5,O335,27000,79200,STANDARD,,5150000,300,300,98.0,283,,62f8619c4d239d4ff2f50748
336,1660445087897,1660445088566,0.5,O336,27000,79200,STANDARD,,5150000,300,300,98.0,284,,62f8619f4d239d4ff2f5075c
337,1660445091363,1660445092095,0.5,O337,27000,79200,STANDARD,,5150000,300,300,98.0,285,,62f861a34d239d4ff2f50770
338,1660445095332,1660445095988,0.5,O338,27000,79200,STANDARD,,5150000,300,300,98.0,287,,62f861a74d239d4ff2f50784
339,1660445099628,1660445100322,0.5,O339,27000,79200,STANDARD,,5150000,300,300,98.0,288,,62f861ab4d239d4ff2f50798
340,1660445102929,1660445103587,0.5,O340,27000,79200,STANDARD,,5150000,300,300,98.0,289,,62f861ae4d239d4ff2f507ac
440,1660446628024,1660446628700,0.4,O440,28800,79200,STANDARD,,1613500,300,300,35.9,361,,62f867a34d239d4ff2f5129c
441,1660446635981,1660446636642,0.4,O441,28800,79200,STANDARD,,1613500,300,300,35.9,362,,62f867ab4d239d4ff2f512b0
442,1660446640721,1660446641376,0.4,O442,28800,79200,STANDARD,,1613500,300,300,35.9,363,,62f867b04d239d4ff2f512c4
443,1660446648556,1660446649217,0.4,O443,28800,79200,STANDARD,,1613500,300,300,35.9,364,,62f867b84d239d4ff2f512d8
444,1660446657045,1660446657764,0.4,O444,28800,79200,STANDARD,,1613500,300,300,35.9,365,,62f867c04d239d4ff2f512ec
445,1660446707522,1660446708195,0.4,O445,28800,79200,STANDARD,,1613500,300,300,35.9,366,,62f867f34d239d4ff2f51300
281,1660217254744,1660217255457,0.68,O281,27000,73800,STANDARD,,2282500,300,300,52.1,80,,62f4e7a679e9de3d24dbdab4
256,1660217099407,1660217100118,0.68,O256,27900,74700,STANDARD,,2282500,300,300,52.1,54,,62f4e70b79e9de3d24dbd8c0
212,1660216704522,1660216706097,0.45,O212,28800,75600,STANDARD,,7025000,300,300,130.6,2,,62f4e58079e9de3d24dbd533
263,1660217139487,1660217140210,0.68,O263,27000,73800,STANDARD,,2282500,300,300,52.1,62,,62f4e73379e9de3d24dbd94c
211,1660216676130,1660216676964,0.6,O211,28800,75600,STANDARD,,6180000,300,300,117.6,1,,62f4e56379e9de3d24dbd51f
262,1660217125310,1660217125988,0.68,O262,27900,74700,STANDARD,,2282500,300,300,52.1,60,,62f4e72579e9de3d24dbd938
284,1660217273504,1660217274212,0.68,O284,27000,73800,STANDARD,,2282500,300,300,52.1,83,,62f4e7b979e9de3d24dbdaf0
246,1660217024682,1660217025533,0.68,O246,27900,74700,STANDARD,,2282500,300,300,52.1,44,,62f4e6c079e9de3d24dbd7f8
287,1660217283183,1660217283906,0.68,O287,27000,73800,STANDARD,,2282500,300,300,52.1,86,,62f4e7c379e9de3d24dbdb2c
264,1660217147209,1660217148124,0.68,O264,27000,73800,STANDARD,,2282500,300,300,52.1,63,,62f4e73a79e9de3d24dbd960
254,1660217092217,1660217092914,0.68,O254,27900,74700,STANDARD,,2282500,300,300,52.1,52,,62f4e70479e9de3d24dbd898
272,1660217193446,1660217194158,0.68,O272,27000,73800,STANDARD,,2282500,300,300,52.1,71,,62f4e76979e9de3d24dbda00
217,1660216749898,1660216751149,0.45,O217,28800,75600,STANDARD,,6602500,300,300,124.1,7,,62f4e5ad79e9de3d24dbd59c
275,1660217213637,1660217214342,0.68,O275,27000,73800,STANDARD,,2282500,300,300,52.1,74,,62f4e77d79e9de3d24dbda3c
215,1660216735538,1660216736936,0.45,O215,28800,75600,STANDARD,,6602500,300,300,124.1,5,,62f4e59f79e9de3d24dbd572
261,1660217121705,1660217122414,0.68,O261,27900,74700,STANDARD,,2282500,300,300,52.1,59,,62f4e72179e9de3d24dbd924
257,1660217102238,1660217102928,0.68,O257,27900,74700,STANDARD,,2282500,300,300,52.1,55,,62f4e70e79e9de3d24dbd8d4
218,1660216754315,1660216755572,0.45,O218,28800,75600,STANDARD,,6602500,300,300,124.1,8,,62f4e5b279e9de3d24dbd5b1
244,1660217010689,1660217011422,0.68,O244,27900,74700,STANDARD,,2282500,300,300,52.1,42,,62f4e6b279e9de3d24dbd7d0
225,1660216801223,1660216802460,0.45,O225,28800,75600,STANDARD,,6602500,300,300,124.1,15,,62f4e5e079e9de3d24dbd644
276,1660217220974,1660217221657,0.68,O276,27000,73800,STANDARD,,2282500,300,300,52.1,75,,62f4e78479e9de3d24dbda50
243,1660217004667,1660217005476,0.68,O243,27000,73800,STANDARD,,2282500,300,300,52.1,41,,62f4e6ac79e9de3d24dbd7bc
251,1660217063746,1660217064621,0.68,O251,27900,74700,STANDARD,,2282500,300,300,52.1,49,,62f4e6e779e9de3d24dbd85c
213,1660216723605,1660216724993,0.45,O213,28800,75600,STANDARD,,6602500,300,300,124.1,3,,62f4e59379e9de3d24dbd548
267,1660217159274,1660217159996,0.68,O267,27000,73800,STANDARD,,2282500,300,300,52.1,66,,62f4e74779e9de3d24dbd99c
226,1660216805071,1660216806266,0.45,O226,28800,75600,STANDARD,,6602500,300,300,124.1,16,,62f4e5e479e9de3d24dbd659
258,1660217109845,1660217110514,0.68,O258,27900,74700,STANDARD,,2282500,300,300,52.1,56,,62f4e71579e9de3d24dbd8e8
250,1660217055025,1660217055706,0.68,O250,27900,74700,STANDARD,,2282500,300,300,52.1,48,,62f4e6de79e9de3d24dbd848
283,1660217270080,1660217270779,0.68,O283,27000,73800,STANDARD,,2282500,300,300,52.1,82,,62f4e7b579e9de3d24dbdadc
248,1660217038256,1660217038942,0.68,O248,27900,74700,STANDARD,,2282500,300,300,52.1,46,,62f4e6ce79e9de3d24dbd820
314,1660217537130,1660217537875,0.68,O314,27000,79200,STANDARD,,2282500,300,300,52.1,262,,62f4e8c079e9de3d24dbdd48
273,1660217200115,1660217200804,0.68,O273,27000,73800,STANDARD,,2282500,300,300,52.1,72,,62f4e76f79e9de3d24dbda14
270,1660217178872,1660217179685,0.68,O270,27000,73800,STANDARD,,2282500,300,300,52.1,69,,62f4e75a79e9de3d24dbd9d8
260,1660217118811,1660217119579,0.68,O260,27900,74700,STANDARD,,2282500,300,300,52.1,58,,62f4e71e79e9de3d24dbd910
245,1660217018000,1660217018700,0.68,O245,27900,74700,STANDARD,,2282500,300,300,52.1,43,,62f4e6b979e9de3d24dbd7e4
216,1660216740774,1660216741986,0.45,O216,28800,75600,STANDARD,,6602500,300,300,124.1,6,,62f4e5a479e9de3d24dbd587
268,1660217167047,1660217167752,0.68,O268,27000,73800,STANDARD,,2282500,300,300,52.1,67,,62f4e74e79e9de3d24dbd9b0
292,1660217319452,1660217320169,0.68,O292,27000,73800,STANDARD,,2282500,300,300,52.1,101,,62f4e7e779e9de3d24dbdb90
286,1660217279472,1660217280201,0.68,O286,27000,73800,STANDARD,,2282500,300,300,52.1,85,,62f4e7bf79e9de3d24dbdb18
278,1660217233029,1660217233736,0.68,O278,27000,73800,STANDARD,,2282500,300,300,52.1,77,,62f4e79079e9de3d24dbda78
221,1660216770051,1660216771283,0.45,O221,28800,75600,STANDARD,,6602500,300,300,124.1,11,,62f4e5c179e9de3d24dbd5f0
224,1660216793072,1660216794284,0.45,O224,28800,75600,STANDARD,,6602500,300,300,124.1,14,,62f4e5d879e9de3d24dbd62f
282,1660217262712,1660217263457,0.68,O282,27000,73800,STANDARD,,2282500,300,300,52.1,81,,62f4e7ae79e9de3d24dbdac8
289,1660217301819,1660217302521,0.68,O289,27000,73800,STANDARD,,2282500,300,300,52.1,94,,62f4e7d579e9de3d24dbdb54
222,1660216778336,1660216779550,0.45,O222,28800,75600,STANDARD,,6602500,300,300,124.1,12,,62f4e5ca79e9de3d24dbd605
259,1660217113466,1660217114205,0.68,O259,27900,74700,STANDARD,,2282500,300,300,52.1,57,,62f4e71979e9de3d24dbd8fc
247,1660217028892,1660217029618,0.68,O247,27900,74700,STANDARD,,2282500,300,300,52.1,45,,62f4e6c479e9de3d24dbd80c
274,1660217207134,1660217207820,0.68,O274,27000,73800,STANDARD,,2282500,300,300,52.1,73,,62f4e77679e9de3d24dbda28
285,1660217276387,1660217277080,0.68,O285,27000,73800,STANDARD,,2282500,300,300,52.1,84,,62f4e7bc79e9de3d24dbdb04
249,1660217046779,1660217047475,0.68,O249,27900,74700,STANDARD,,2282500,300,300,52.1,47,,62f4e6d679e9de3d24dbd834
