id,created_at,updated_at,address,code,end_time,latitude,longitude,name,start_time,penalty_cost,dx_code
150,1658979182097,1658979182107,"132 P.Trung Hòa, Yên Hoà, Cầu Giấy, Hà Nội, Việt Nam",C150,79200,21.0170417,105.7993846,WinMart+ Ngõ 76 Mai Dịch,28800,1250,62e2036da8246413de0abc3d
151,1658979239294,1658979239306,"WinMart+, Đường Nguyễn Ngọc Vũ, Tổ 6, Trung Hoà, Cầu Giấy, Hà Nội",C151,79200,21.0127158,105.8069456,WinMart+ Nguyễn Ngọc Vũ,28800,1250,62e203a6a8246413de0abc50
152,1658979274019,1658979274027,"121b Phố Quan Hoa, Quan Hoa, Cầu Giấy, Hà Nội",C152,79200,21.0342858,105.8040881,WinMart+ 121B Quan Hoa,28800,1250,62e203c9a8246413de0abc63
153,1658979330706,1658979330713,"Số 12 phố P. Phạm Tuấn Tài, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Việt Nam",C153,79200,21.0417797,105.7869201,WinMart+ 12 Phạm Tuấn Tài,28800,1250,62e20402a8246413de0abc76
154,1658979373830,1658979373837,"Chelsea Park, 116 Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Thành phố Hà Nội",C154,79200,21.0186652,105.7932229,"WinMart+ Chelsea Park, Trung Kính",28800,1250,62e2042da8246413de0abc89
155,1658979495161,1658979495171,"Số 142 P. Phương Liệt, Phương Liệt, Thanh Xuân, Hà Nội 11412, Việt Nam",C155,79200,20.9961853,105.8384349,WinMart+ 142 Phương Liệt,28800,1250,62e204a6a8246413de0abc9c
156,1658979523642,1658979523652,"64 P. Cự Lộc, Nhân Chính, Thanh Xuân, Hà Nội, Việt Nam",C156,79200,21.002933,105.811708,WinMart+ 64 Cự Lộc,28800,1250,62e204c3a8246413de0abcaf
157,1658979550721,1658979550732,"22 P. Bùi Xương Trạch, Khương Đình, Thanh Xuân, Hà Nội, Việt Nam",C157,79200,20.9916094,105.8172299,WinMart+ 22 Bùi Xương Trạch,28800,1250,62e204dea8246413de0abcc2
158,1658979625961,1658979625967,"86 P. Quan Nhân, Nhân Chính, Thanh Xuân, Hà Nội, Việt Nam",C158,79200,21.0068217,105.8118879,WinMart+ Quan Nhân,28800,1250,62e20529a8246413de0abcd5
159,1658979653072,1658979653079,"WinMart+, 77 Phố Chính Kinh, Nhân Chính, Thanh Xuân, Hà Nội",C159,79200,20.998957,105.8119449,WinMart+ 77 Chính Kinh,28800,1250,62e20544a8246413de0abce8
160,1658979724730,1658979724740,"47 Đ. Khương Đình, Thượng Đình, Thanh Xuân, Hà Nội, Việt Nam",C160,79200,20.9967425,105.8136954,WinMart+ 47 Khương Đình,28800,1250,62e2058ca8246413de0abcfb
161,1658979801951,1658979801962,"WinMart+, 268 Lê Trọng Tấn, Khương Mai, Thanh Xuân, Hà Nội",C161,79200,20.9902864,105.8335593,WinMart+ 268 Lê Trọng Tấn,28800,1250,62e205d9a8246413de0abd0e
162,1658979826412,1658979826419,"VinMart+, 160 Phố Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội",C162,79200,20.9979634,105.8261287,WinMart+ 160 Nguyễn Ngọc Nại,28800,1250,62e205f2a8246413de0abd21
163,1658979963204,1658979963212,"WinMart+, Hoàng Văn Thái, Khương Mai, Thanh Xuân, Hà Nội",C163,79200,20.9903456,105.8335762,WinMart+ Hoàng Văn Thái - Khương Mai,28800,1250,62e2067aa8246413de0abd34
164,1658980026440,1658980026449,"Số 147 Ngh. 93/28 P. Hoàng Văn Thái, P, Thanh Xuân, Hà Nội, Việt Nam",C164,79200,20.9950819,105.8241944,WinMart+ 147 Hoàng Văn Thái,28800,1250,62e206baa8246413de0abd47
165,1658980059164,1658980059173,"WinMart+, Phố Tô Vĩnh Diện, Khương Trung, Thanh Xuân, Hà Nội",C165,79200,21.0001159,105.8220386,WinMart+ Số 3 Tô Vĩnh Diện,28800,1250,62e206daa8246413de0abd5a
166,1658980094377,1658980094388,"304 Đ. Hoàng Mai, Hoàng Văn Thụ, Hai Bà Trưng, Hà Nội, Việt Nam",C166,79200,20.9874811,105.8585823,WinMart+ 304 Hoàng Mai,28800,1250,62e206fea8246413de0abd6d
167,1658980200225,1658980200232,"Vinmart+ đường P. Trần Điền, Khu đô thị Định Công, Hoàng Mai, Hà Nội, Việt Nam",C167,79200,20.9914504,105.8325043,WinMart+ Trần Điền,28800,1250,62e20767a8246413de0abd80
168,1658980230895,1658980230908,"VinMart+, Nguyễn Đức Cảnh, Tương Mai, Hoàng Mai, Hà Nội",C168,79200,20.9879025,105.8517093,VinMart+  Nguyễn Đức Cảnh,28800,1250,62e20786a8246413de0abd93
169,1658980265033,1658980265040,"Lô 8-3A. Khu công nghiệp, Đ. Tam Trinh, Hoàng Văn Thụ, Hoàng Mai, Hà Nội 11713, Việt Nam",C169,79200,20.9863393,105.8635604,WinMart+ Lô 8- 3A Kcn Hoàng Mai,28800,1250,62e207a8a8246413de0abda6
170,1658980318929,1658980318938,"848 đường Trương Định, Giáp Bát, Hoàng Mai, Hà Nội, Việt Nam",C170,79200,20.978396,105.842752,WinMart+ 848 Trương Định,28800,1250,62e207dea8246413de0abdb9
171,1658980413279,1658980413312,"WinMart+, 85 Phố Yên Sở, Khu đô thị Yên Duyên, Yên Sở, Hoàng Mai, Hà Nội",C171,79200,20.967042,105.870371,WinMart+ 85 Yên Sở,28800,1250,62e2083ca8246413de0abdcc
172,1658980460894,1658980460904,"198 Đường Hoàng Mai, Tương Mai, Hoàng Mai, Hà Nội",C172,79200,20.989877,105.854422,WinMart+ 198 Hoàng Mai,28800,1250,62e2086ca8246413de0abddf
173,1658980491868,1658980491882,"120A P. Nguyễn An Ninh, Tương Mai, Hoàng Mai, Hà Nội, Việt Nam",C173,79200,20.9914297,105.8445979,WinMart+ 120A Nguyễn An Ninh,28800,1250,62e2088ba8246413de0abdf2
174,1658980514356,1658980514365,"86 P. Thanh Lân, Thanh Trì, Hai Bà Trưng, Hà Nội, Việt Nam",C174,79200,20.9899103,105.8884617,WinMart+ 86 Thanh Lân,28800,1250,62e208a2a8246413de0abe05
175,1658980536440,1658980536448,"261, Tân Mai, Quận Hoàng Mai, Thành Phố Hà Nội, Tân Mai, Hoàng Mai, Hà Nội, Việt Nam",C175,79200,20.9836299,105.8550986,WinMart+ 261 Tân Mai,28800,1250,62e208b7a8246413de0abe18
176,1658980616553,1658980616559,"402 Đ. Kim Giang, Đại Kim, Thanh Xuân, Hà Nội, Việt Nam",C176,79200,20.9743944,105.8246947,WinMart+ 402 Kim Giang,28800,1250,62e20908a8246413de0abe2b
177,1658980662147,1658980662155,WinMart+ 53 Ngõ 467 Lĩnh Nam,C177,79200,20.9825137,105.8816702,WinMart+ Lĩnh Nam,28800,1250,62e20935a8246413de0abe3e
178,1658980700122,1658980700147,"Số 100B Ngõ 168 Đường Kim Giang, Đại Kim, Hoàng Mai, Hà Nội, Việt Nam",C178,79200,20.9792367,105.8156714,WinMart+ 100B/168 Kim Giang,28800,1250,62e2095ba8246413de0abe51
179,1658980735350,1658980735360,"VinMart+, Phố Thịnh Liệt, Thịnh Liệt, Hoàng Mai, Hà Nội",C179,79200,20.9740814,105.8412509,WinMart+ 179 Thịnh Liệt,28800,1250,62e2097fa8246413de0abe64
180,1658980757939,1658980757946,"Số 58. lô 6. tổ 44, Đền Lừ 2, Hoàng Văn Thụ, Hoàng Mai, Hà Nội, Việt Nam",C180,79200,20.9859792,105.8579608,WinMart+ 17 Lô 12 Đền Lừ 1,28800,1250,62e20995a8246413de0abe77
181,1658980792022,1658980792033,"12 Phố Đông Thiên, Vĩnh Hưng, Hai Bà Trưng, Hà Nội",C181,79200,20.9833673,105.8764531,WinMart+ 12 Đông Thiên,28800,1250,62e209b7a8246413de0abe8a
182,1658980812020,1658980812029,"182 Phố Đại Từ, Đại Từ, Đại Kim, Hoàng Mai, Hà Nội",C182,79200,20.9711174,105.8335134,WinMart+ 182 Đại Từ,28800,1250,62e209cba8246413de0abe9d
183,1658980835870,1658980835882,"26 Thúy Lĩnh, Lĩnh Nam, Hoàng Mai, Hà Nội",C183,79200,20.9775992,105.8918666,WinMart+ 26 Thúy Lĩnh,28800,1250,62e209e3a8246413de0abeb0
184,1658980865135,1658980865141,"9 Phố Thịnh Liệt, Thịnh Liệt, Hoàng Mai, Hà Nội",C184,79200,20.9740814,105.8412509,WinMart+ 9 Thịnh Liệt,28800,1250,62e20a00a8246413de0abec3
185,1658980933677,1658980933714,"Liền kề C15 NƠ 19, khu đô thị mới, Hoàng Mai, Hà Nội, Việt Nam",C185,79200,20.9836984,105.8636257,WinMart+ C15 Nơ 19 Định Công,28800,1250,62e20a45a8246413de0abed6
186,1658980967242,1658980967254,"207 Định Công Thượng, Định Công, Thanh Xuân, Hà Nội, Việt Nam",C186,79200,20.9846035,105.8232334,WinMart+ 207 Định Công Thượng,28800,1250,62e20a66a8246413de0abee9
187,1658981066594,1658981066605,"589 Trương Định, Thịnh Liệt, Hoàng Mai, Hà Nội",C187,79200,20.9812164,105.845372,WinMart+ 589 Trương Định,28800,1250,62e20acaa8246413de0abefc
188,1658981090380,1658981090387,"353 Phố Nam Dư, Trần Phú, Hoàng Mai, Hà Nội",C188,79200,20.9792667,105.8864419,WinMart+ 353 Nam Dư,28800,1250,62e20ae2a8246413de0abf0f
189,1658981114434,1658981114443,"68 Phố Yên Duyên, Yên Sở, Hoàng Mai, Hà Nội",C189,79200,20.9724033,105.8681474,WinMart+ 68 Yên Duyên,28800,1250,62e20afaa8246413de0abf22
190,1658981157205,1658981157216,"87 Ngõ 192 Lê Trọng Tấn, Định Công, Thanh Xuân, Hà Nội",C190,79200,20.9928713,105.8292341,WinMart+ 87 Ngõ 192 Lê Trọng Tấn,28800,1250,62e20b24a8246413de0abf35
191,1658981182770,1658981182783,"103 Thanh Đàm, Thanh Trì, Hai Bà Trưng, Hà Nội",C191,79200,20.9940189,105.8878121,WinMart+ 103 Thanh Đàm,28800,1250,62e20b3ea8246413de0abf48
192,1658981211233,1658981211242,"1 Ngõ 250 Đường Kim Giang, Kim Văn, Đại Kim, Hoàng Mai, Hà Nội",C192,79200,20.9792056,105.8205412,WinMart+ 1 Ngõ 250 Kim Giang,28800,1250,62e20b5aa8246413de0abf5b
193,1658981248814,1658981248820,"271 Phố Nam Dư, Lĩnh Nam, Hoàng Mai, Hà Nội, Việt Nam",C193,79200,20.9811492,105.886665,WinMart+ Nam Dư,28800,1250,62e20b80a8246413de0abf6e
194,1658981271625,1658981271631,"345 Phố Bùi Xương Trạch, Định Công, Hoàng Mai, Hà Nội",C194,79200,20.9832261,105.8210099,WinMart+ 345 Bùi Xương Trạch,28800,1250,62e20b97a8246413de0abf81
195,1658981325401,1658981325412,"91 Vĩnh Hưng, Hai Bà Trưng, Hà Nội",C195,79200,20.9859011,105.8760171,WinMart+ 91 Vĩnh Hưng,28800,1250,62e20bcda8246413de0abf94
196,1658981347010,1658981347021,"142 Đường Kim Giang, Kim Văn, Kim Giang, Hoàng Mai, Hà Nội",C196,79200,20.9808756,105.8175831,WinMart+ 142 Kim Giang,28800,1250,62e20be2a8246413de0abfa7
197,1658981398729,1658981398737,"100 Đường Nguyễn Sơn, Ngọc Lâm, Long Biên, Hà Nội",C197,79200,21.0473163,105.8770613,WinMart+ 100 Nguyễn Sơn,28800,1250,62e20c16a8246413de0abfba
198,1658981454072,1658981454083,"491d Đường Nguyễn Văn Cừ, Gia Thụy, Long Biên, Hà Nội",C198,79200,21.048673,105.8811986,WinMart+ 491D Nguyễn Văn Cừ,28800,1250,62e20c4da8246413de0abfcd
199,1658981478641,1658981478653,"Số 18 Phố Lệ Mật, Việt Hưng, Long Biên, Hà Nội, Việt Nam",C199,79200,21.0537122,105.9007115,WinMart+ 18 Lệ Mật,28800,1250,62e20c66a8246413de0abfe0
200,1658981525455,1658981525461,"VinMart+, Ngõ 564 Nguyễn Văn Cừ, Gia Thụy, Long Biên, Hà Nội",C200,79200,21.0498836,105.886032,WinMart+ 564 Nguyễn Văn Cừ,28800,1250,62e20c95a8246413de0abff3
201,1658995720287,1658995720311,"1d Ngõ 405 Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội",C201,79200,21.0621545,105.8614703,WinMart+ 1D Ngõ 405 Ngọc Thụy,27000,1300,62e24407a8246413de0ac0f6
202,1658995838868,1658995838876,"207 Đức Giang, Thượng Thanh, Long Biên, Hà Nội",C202,79200,21.0696354,105.8816692,WinMart+ 207 Đức Giang,27000,1300,62e2447ea8246413de0ac109
203,1658995869683,1658995869695,"11 Đường Nguyễn Sơn, Ngọc Lâm, Long Biên, Hà Nội",C203,79200,21.047937,105.8755636,WinMart+ 11 Nguyễn Sơn,27000,1300,62e2449da8246413de0ac11c
204,1658995894942,1658995894949,"166 Phố Ái Mộ, Bồ Đề, Long Biên, Hà Nội",C204,79200,21.0387217,105.8707883,WinMart+ 166 Ái Mộ,27000,1300,62e244b6a8246413de0ac12f
205,1658995976759,1658995976767,"15 Ng. 68 Đ. Ngọc Thụy, phốTrung Hà, Long Biên, Hà Nội, Việt Nam",C205,79200,21.0497268,105.8659682,WinMart+  Ngọc Thụy,27000,1300,62e24508a8246413de0ac142
206,1658996003586,1658996003593,"195 Hoa Lâm, Trường Lâm, Việt Hưng, Long Biên, Hà Nội",C206,79200,21.0552682,105.8967376,WinMart+ 195 Hoa Lâm,27000,1300,62e24523a8246413de0ac155
207,1658996035463,1658996035473,"51 Ngõ 53 Vũ Xuân Thiều, Sài Đồng, Long Biên, Hà Nội",C207,79200,21.0325032,105.9131525,WinMart+ 51 Ngõ 53 Vũ Xuân Thiều,27000,1300,62e24543a8246413de0ac168
208,1658996073287,1658996073294,"WinMart+, Ngõ 22 Phố Phú Viên, Bồ Đề, Long Biên, Hà Nội",C208,79200,21.0385769,105.8658909,WinMart+  Ngõ 22 Phố Phú Viên,27000,1300,62e24569a8246413de0ac17b
209,1658996102935,1658996102945,"271 Phố Bồ Đề, Lâm Du, Bồ Đề, Long Biên, Hà Nội",C209,79200,21.0336659,105.8775066,WinMart+  Ngõ 22 Phố Phú Viên,27000,1300,62e24586a8246413de0ac18e
210,1658996142916,1658996142927,"VinMart+, K9, Phố Nguyễn Cao Luyện, Khu đô thị Việt Hưng, Giang Biên, Long Biên, Hà Nội",C210,79200,21.064927,105.908168,WinMart+ 102-K9 Kđt Việt Hưng,27000,1300,62e245aea8246413de0ac1a1
211,1658996170202,1658996170216,"WinMart+, 10 Đức Giang, Thượng Thanh, Long Biên, Hà Nội",C211,79200,21.0636394,105.8954898,WinMart+ 10 Đức Giang,27000,1300,62e245c9a8246413de0ac1b4
212,1658996204556,1658996204564,"167 Đường Nguyễn Văn Cừ, Ngọc Lâm, Long Biên, Hà Nội",C212,79200,21.044168,105.872321,WinMart+ 10 Đức Giang,27000,1300,62e245eca8246413de0ac1c7
213,1658996230842,1658996230850,"22 Thạch Bàn, Long Biên, Hà Nội",C213,79200,21.0271937,105.9109711,WinMart+ 22 Thạch Bàn,27000,1300,62e24606a8246413de0ac1da
214,1658996256936,1658996256945,"97 Phố Sài Đồng, Sài Đồng, Long Biên, Hà Nội",C214,79200,21.0359332,105.910896,WinMart+ 97 Sài Đồng,27000,1300,62e24620a8246413de0ac1ed
215,1658996279709,1658996279718,"38 Phố Trường Lâm, Ô Cách, Đức Giang, Long Biên, Hà Nội",C215,79200,21.0620238,105.8962722,WinMart+ 38 Trường Lâm,27000,1300,62e24637a8246413de0ac200
216,1658996305499,1658996305505,"652 Đường Nguyễn Văn Cừ, Gia Thụy, Long Biên, Hà Nội",C216,79200,21.0521792,105.8860205,WinMart+ 652 Nguyễn Văn Cừ,27000,1300,62e24651a8246413de0ac213
217,1658996329344,1658996329351,"24 Phố Sài Đồng, Sài Đồng, Long Biên, Hà Nội",C217,79200,21.0332449,105.9095876,WinMart+ 24 Sài Đồng,27000,1300,62e24669a8246413de0ac226
218,1658996362750,1658996362759,"Số 27 phố Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội, Việt Nam",C218,79200,21.0167733,105.8543229,WinMart+ 27 Ngô Thì Nhậm,27000,1300,62e2468aa8246413de0ac239
219,1658996383432,1658996383441,"WinMart+ 150 Bạch Mai, Cầu Dền, Hai Bà Trưng, Hà Nội",C219,79200,21.0067485,105.8503135,WinMart+ 27 Ngô Thì Nhậm,27000,1300,62e2469fa8246413de0ac24c
220,1658996418760,1658996418767,"Số 47 ngõ 187, phố P. Hồng Mai, Quỳnh Lôi, Hai Bà Trưng, Hà Nội, Việt Nam",C220,79200,20.9993386,105.8567028,WinMart+ 47 Ngõ 187 Hồng Mai,27000,1300,62e246c2a8246413de0ac25f
221,1658996451291,1658996451300,"Số 250 P. Minh Khai, Minh Khai, Hai Bà Trưng, Hà Nội, Việt Nam",C221,79200,20.9942444,105.8567243,WinMart+ 250 Minh Khai,27000,1300,62e246e3a8246413de0ac272
222,1658996468972,1658996468978,"Winmart+ 59 Mai Hắc Đế, Mai Hắc Đế, Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",C222,79200,21.0145224,105.8511623,WinMart+ 59 Mai Hắc Đế,27000,1300,62e246f4a8246413de0ac285
223,1658996576907,1658996576919,"310 P. Minh Khai, Minh Khai, Hai Bà Trưng, Hà Nội, Việt Nam",C223,79200,20.995806,105.861092,WinMart+ 310 Minh Khai,27000,1300,62e24760a8246413de0ac2b6
224,1658996607674,1658996607683,"Số 409 P. Bạch Mai, Bạch Mai, Hai Bà Trưng, Hà Nội, Việt Nam",C224,79200,21.0005284,105.8506534,WinMart+ 409 Bạch Mai,27000,1300,62e2477fa8246413de0ac2c9
225,1658996695849,1658996695861,"348 P. Lạc Trung, Thanh Lương, Hai Bà Trưng, Hà Nội 11622, Việt Nam",C225,79200,21.003158,105.868858,WinMart+ 348 Lạc Trung,27000,1300,62e247d7a8246413de0ac2dc
226,1658996723588,1658996723598,"86 Phố Lạc Trung, Vĩnh Tuy, Hai Bà Trưng, Hà Nội",C226,79200,21.0031451,105.863833,WinMart+ 86 Lạc Trung,27000,1300,62e247f3a8246413de0ac2ef
227,1658996760713,1658996760722,"WinMart+, Đê Tô Hoàng, Cầu Dền, Hai Bà Trưng, Hà Nội",C227,79200,21.0074001,105.8499148,WinMart+ 38 Đê Tô Hoàng,27000,1300,62e24818a8246413de0ac302
228,1658996841027,1658996841038,"Chung cư N3- Nguyễn Công Trứ, Ngõ tập thể H5 Nguyễn Công Trứ, Phố Huế, Hai Bà Trưng, Hà Nội",C228,79200,21.0118107,105.8542049,WinMart+ N3 Nguyễn Công Trứ,27000,1100,62e24868a8246413de0ac405
229,1658996876580,1658996876589,"T7, Phố Minh Khai, Khu đô thị Times City, Vĩnh Tuy, Hai Bà Trưng, Hà Nội",C229,79200,20.9953333,105.8685574,WinMart+ T7 – So-05 Times City,27000,1100,62e2488ca8246413de0ac418
230,1658996899757,1658996899769,"37 Phố Lê Quý Đôn, Bạch Đằng, Hai Bà Trưng, Hà Nội",C230,79200,21.0131938,105.8621605,WinMart+ 37 Lê Quý Đôn,27000,1100,62e248a3a8246413de0ac42b
231,1658996931507,1658996931519,"118 Ngõ Hòa Bình 7, Minh Khai, Hai Bà Trưng, Hà Nội",C231,79200,20.9973556,105.8580254,WinMart+ 118 Ngõ Hòa Bình 7,27000,1100,62e248c3a8246413de0ac43e
232,1658996959726,1658996959733,"167 Phố Trần Đại Nghĩa, Đồng Tâm, Hai Bà Trưng, Hà Nội",C232,79200,21.0005319,105.8454571,WinMart+ 167 Trần Đại Nghĩa,27000,1100,62e248dfa8246413de0ac451
233,1658997043412,1658997043422,"49b Ngõ 651 Phố Minh Khai, Thanh Lương, Hai Bà Trưng, Hà Nội",C233,79200,21.0034068,105.8682953,WinMart+ 49B Ngõ 651 Minh Khai,27000,1100,62e24933a8246413de0ac464
238,1658997275900,1658997275908,"Số 145 phố, P. Lò Đúc, Đống Mác, Hai Bà Trưng, Hà Nội, Việt Nam",C238,79200,21.009874,105.8605751,WinMart+ 145 Lò Đúc,27000,1100,62e24a1ba8246413de0ac4c3
239,1658997303420,1658997303444,"17 Phố Nguyễn Thượng Hiền, Nguyễn Du, Hai Bà Trưng, Hà Nội",C239,79200,21.018794,105.8426206,WinMart+ 17 Nguyễn Thượng Hiền,27000,1100,62e24a37a8246413de0ac4d6
240,1658997347172,1658997347179,"52 Trương Định, Hai Bà Trưng, Hà Nội",C240,79200,20.9945993,105.849685,WinMart+ 52 Trương Định,27000,1100,62e24a62a8246413de0ac4e9
241,1658997391466,1658997391477,"317 Phố Vọng, Đồng Tâm, Hai Bà Trưng, Hà Nội",C241,79200,20.9940593,105.842199,WinMart+ 317 Phố Vọng,27000,1100,62e24a8fa8246413de0ac4fc
242,1658997409411,1658997409429,"WinMart+, 66 Đại Cồ Việt, Lê Đại Hành, Hai Bà Trưng, Hà Nội",C242,79200,21.0084179,105.8474426,WinMart+ 66 Đại Cổ Việt,27000,1100,62e24aa1a8246413de0ac50f
243,1658997432797,1658997432807,"164 Trương Định, Hai Bà Trưng, Hà Nội",C243,79200,20.9917364,105.849069,WinMart+ 164 Trương Định,27000,1100,62e24ab8a8246413de0ac522
244,1658997468405,1658997468417,"35b Nguyễn Bỉnh Khiêm, Nguyễn Du, Hai Bà Trưng, Hà Nội",C244,79200,21.0159558,105.8486237,WinMart+ 35B Nguyễn Bỉnh Khiêm,27000,1100,62e24adca8246413de0ac535
245,1658997487036,1658997487042,"242 Phố Lê Thanh Nghị, Đồng Tâm, Hai Bà Trưng, Hà Nội",C245,79200,21.0019762,105.8424844,WinMart+ 242 Lê Thanh Nghị,27000,1100,62e24aeea8246413de0ac548
246,1658997513904,1658997513911,"601 Phố Kim Ngưu, Vĩnh Tuy, Hai Bà Trưng, Hà Nội",C246,79200,20.9981624,105.8623923,WinMart+ 601 Kim Ngưu,27000,1100,62e24b09a8246413de0ac55b
247,1658997534545,1658997534556,"194 Phố Minh Khai, Minh Khai, Hai Bà Trưng, Hà Nội",C247,79200,20.9952768,105.854344,WinMart+ 194 Minh Khai,27000,1100,62e24b1ea8246413de0ac56e
248,1658997558528,1658997558541,"17A Phố Hàn Thuyên, Phạm Đình Hồ, Hai Bà Trưng, Hà Nội",C248,79200,21.0186167,105.8567891,WinMart+ 17A Hàn Thuyên,27000,1100,62e24b36a8246413de0ac581
249,1658997575958,1658997575968,"347 Phố Bạch Mai, Bạch Mai, Hai Bà Trưng, Hà Nội",C249,79200,21.0016986,105.8508168,WinMart+ 347 Bạch Mai,27000,1100,62e24b47a8246413de0ac594
255,1658997770938,1658997770946,"Intracom 1, Trung Văn, Nam Từ Liêm, Hà Nội",C255,79200,20.990675,105.7877654,WinMart+ Intracom Trung Văn,27000,1100,62e24c0aa8246413de0ac606
256,1658997787762,1658997787770,"WinMart+, 44 Phố Nguyễn Hoàng, Mỹ Đình 2, Từ Liêm, Hà Nội",C256,79200,21.0314336,105.774488,WinMart+ 44 Nguyễn Hoàng,27000,1100,62e24c1ba8246413de0ac619
257,1658997809798,1658997809810,"297 Trung Văn, Từ Liêm, Hà Nội",C257,79200,20.9891995,105.7857474,WinMart+ 297 Trung Văn,27000,1100,62e24c31a8246413de0ac62c
258,1658997843647,1658997843653,"Tây Hà Tower, Tòa nhà Tây, Phố Tố Hữu, Khu đô thị Phùng Khoang, Trung Văn, Nam Từ Liêm, Hà Nội",C258,79200,20.9963641,105.7930296,WinMart+ Tây Hà Tower,27000,1100,62e24c53a8246413de0ac63f
259,1658997932755,1658997932780,"Số 354-356 Mỹ Đình phường Mỹ Đình 1, Từ Liêm, Hà Nội, Việt Nam",C259,79200,21.0221606,105.771796,WinMart+ N4-A5 Mỹ Đình,27000,1100,62e24caca8246413de0ac652
260,1658997971564,1658997971571,"96 Đ. Mỹ Đình, Mỹ Đình, Từ Liêm, Hà Nội, Việt Nam",C260,79200,21.028823,105.7752222,WinMart+  Mỹ Đình,27000,1100,62e24cd3a8246413de0ac665
261,1658997991361,1658997991368,"29 Đường Tây Mỗ, Tây Mỗ, Từ Liêm, Hà Nội",C261,79200,21.0017928,105.7507416,WinMart+  Mỹ Đình,27000,1100,62e24ce7a8246413de0ac678
262,1658998045394,1658998045400,"156 Phố Trần Bình, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",C262,79200,21.030459,105.7758655,WinMart+ 156 Trần Bình,27000,1100,62e24d1da8246413de0ac68b
263,1658998070069,1658998070079,"Building CT2B, Khu đô thị Tây Hồ Tây, Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",C263,79200,21.0511521,105.7932438,WinMart+ CT2B Cổ Nhuế,27000,1100,62e24d35a8246413de0ac69e
264,1658998089458,1658998089467,"357 Đ. Xuân Đỉnh, phường Xuân Đỉnh, Tây Hồ, Hà Nội",C264,79200,21.0716561,105.790145,WinMart+ 357 Xuân Đỉnh,27000,1100,62e24d49a8246413de0ac6b1
265,1658998114036,1658998114043,"Số 464 Đ. Hoàng Công Chất, Cầu Diễn, Bắc Từ Liêm, Hà Nội, Việt Nam",C265,79200,21.0484953,105.7693356,WinMart+ 464 Hoàng Công Chất,27000,1100,62e24d61a8246413de0ac6c4
266,1658998194809,1658998194820,"134 Hoàng Tăng Bí. TDP, Tân Nhuệ, Đông Ngạc, Bắc Từ Liêm, Hà Nội, Việt Nam",C266,79200,21.0827919,105.7821938,WinMart+ Ecohome 2,27000,1100,62e24db2a8246413de0ac6d7
267,1658998218240,1658998218251,"5 Nhật Tảo, Đông Ngạc, Từ Liêm, Hà Nội",C267,79200,21.087577,105.7868327,WinMart+ 5 Nhật Tảo,27000,1100,62e24dc9a8246413de0ac6ea
268,1658998241788,1658998241801,"29 Ngõ 126 Xuân Đỉnh, phường Xuân Đỉnh, Tây Hồ, Hà Nội",C268,79200,21.072132,105.7985533,WinMart+ 29 Ngõ 126 Xuân Đỉnh,27000,1100,62e24de1a8246413de0ac6fd
269,1658998276215,1658998276219,"Intracom 2 Tower, Đường Cầu Diễn, Phúc Diễn, Bắc Từ Liêm, Hà Nội",C269,79200,21.0421505,105.759011,WinMart+ Intracom Cầu Diễn,27000,1100,62e24e03a8246413de0ac710
270,1658998290265,1658998290274,"46 Tăng Thiết Giáp, Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",C270,79200,21.0574729,105.7809538,WinMart+ 46 Tăng Thiết Giáp,27000,1100,62e24e12a8246413de0ac723
271,1658998309653,1658998309661,"118 Đ. Cầu Diễn, Minh Khai, Bắc Từ Liêm, Hà Nội, Việt Nam",C271,79200,21.0479537,105.745557,WinMart+ 116-118 Cầu Diễn,27000,1100,62e24e25a8246413de0ac736
272,1658998337378,1658998337385,"24 Ngõ 1 Đỗ Nhuận, phường Xuân Đỉnh, Từ Liêm, Hà Nội",C272,79200,21.0686448,105.788083,WinMart+ 24 Ngõ 1 Đỗ Nhuận,27000,1100,62e24e41a8246413de0ac749
273,1658998364482,1658998364489,"Số 22A phố, Đức Diễn, Phúc Diễn, Bắc Từ Liêm, Hà Nội, Việt Nam",C273,79200,21.0484409,105.7498801,WinMart+ 22A Đức Diễn,27000,1100,62e24e5ca8246413de0ac75c
274,1658998385393,1658998385403,"21 Đ. Văn Tiến Dũng, Phúc Diễn, Từ Liêm, Hà Nội, Việt Nam",C274,79200,21.048575,105.748747,WinMart+ 21 Văn Tiến Dũng,27000,1100,62e24e71a8246413de0ac76f
275,1658998410451,1658998410461,"31 Đ. Xuân Đỉnh, Xuân Tảo, Từ Liêm, Hà Nội",C275,79200,21.0699492,105.8016547,WinMart+ 31 Xuân Đỉnh,27000,1100,62e24e8aa8246413de0ac782
