id,product_id,quantity,weight,capacity,order_id
1737,73,12,72.0,0.48,240
1738,22,12,45.6,0.12,240
1739,27,5,6.5,0.2,240
1742,22,12,45.6,0.12,242
1743,27,5,6.5,0.2,242
1834,22,12,45.6,0.12,288
1835,27,5,6.5,0.2,288
1846,22,12,45.6,0.12,294
1847,27,5,6.5,0.2,294
1848,22,12,45.6,0.12,295
1849,27,5,6.5,0.2,295
1854,22,12,45.6,0.12,298
1855,27,5,6.5,0.2,298
1856,22,12,45.6,0.12,299
1857,27,5,6.5,0.2,299
1858,22,12,45.6,0.12,300
1859,27,5,6.5,0.2,300
1860,22,12,45.6,0.12,301
1861,27,5,6.5,0.2,301
1862,22,12,45.6,0.12,302
1863,27,5,6.5,0.2,302
1864,22,12,45.6,0.12,303
1865,27,5,6.5,0.2,303
1868,22,12,45.6,0.12,305
1869,27,5,6.5,0.2,305
1870,22,12,45.6,0.12,306
1871,27,5,6.5,0.2,306
1872,22,12,45.6,0.12,307
1873,27,5,6.5,0.2,307
1878,22,12,45.6,0.12,310
1879,27,5,6.5,0.2,310
1880,22,12,45.6,0.12,311
1881,27,5,6.5,0.2,311
1888,22,12,45.6,0.12,315
1889,27,5,6.5,0.2,315
1890,22,12,45.6,0.12,316
1891,27,5,6.5,0.2,316
1892,22,12,45.6,0.12,317
1893,27,5,6.5,0.2,317
1894,22,12,45.6,0.12,318
1895,27,5,6.5,0.2,318
1896,22,12,45.6,0.12,319
1897,27,5,6.5,0.2,319
1902,73,10,60.0,0.4,322
1903,22,10,38.0,0.1,322
1912,73,10,60.0,0.4,327
1913,22,10,38.0,0.1,327
1914,73,10,60.0,0.4,328
1915,22,10,38.0,0.1,328
1916,73,10,60.0,0.4,329
1917,22,10,38.0,0.1,329
1918,73,10,60.0,0.4,330
1919,22,10,38.0,0.1,330
1922,73,10,60.0,0.4,332
1923,22,10,38.0,0.1,332
1924,73,10,60.0,0.4,333
1925,22,10,38.0,0.1,333
1928,73,10,60.0,0.4,335
1929,22,10,38.0,0.1,335
1940,73,10,60.0,0.4,341
1941,22,10,38.0,0.1,341
1944,73,10,60.0,0.4,343
1945,22,10,38.0,0.1,343
1946,73,10,60.0,0.4,344
1947,22,10,38.0,0.1,344
1948,73,10,60.0,0.4,345
1949,22,10,38.0,0.1,345
1954,73,10,60.0,0.4,348
1955,22,10,38.0,0.1,348
1960,73,10,60.0,0.4,351
1961,22,10,38.0,0.1,351
1964,73,10,60.0,0.4,353
1965,22,10,38.0,0.1,353
1966,73,10,60.0,0.4,354
1967,22,10,38.0,0.1,354
1974,73,10,60.0,0.4,358
1975,22,10,38.0,0.1,358
1978,73,10,60.0,0.4,360
1979,22,10,38.0,0.1,360
1980,73,10,60.0,0.4,361
1981,22,10,38.0,0.1,361
1982,73,10,60.0,0.4,362
1983,22,10,38.0,0.1,362
1984,73,10,60.0,0.4,363
1985,22,10,38.0,0.1,363
1986,73,10,60.0,0.4,364
1987,22,10,38.0,0.1,364
1988,73,10,60.0,0.4,365
1989,22,10,38.0,0.1,365
1994,73,10,60.0,0.4,368
1995,22,10,38.0,0.1,368
1996,73,10,60.0,0.4,369
1997,22,10,38.0,0.1,369
1998,73,10,60.0,0.4,370
1999,22,10,38.0,0.1,370
2004,73,10,60.0,0.4,373
2005,22,10,38.0,0.1,373
2010,73,10,60.0,0.4,376
2011,22,10,38.0,0.1,376
2012,73,10,60.0,0.4,377
2013,22,10,38.0,0.1,377
2014,73,10,60.0,0.4,378
2015,22,10,38.0,0.1,378
2020,73,10,60.0,0.4,381
2021,22,10,38.0,0.1,381
2022,73,10,60.0,0.4,382
2023,22,10,38.0,0.1,382
2082,27,3,3.9,0.12,412
2083,31,4,32.0,0.28,412
2084,27,3,3.9,0.12,413
2085,31,4,32.0,0.28,413
2086,27,3,3.9,0.12,414
2087,31,4,32.0,0.28,414
2088,27,3,3.9,0.12,415
2089,31,4,32.0,0.28,415
2090,27,3,3.9,0.12,416
2091,31,4,32.0,0.28,416
2092,27,3,3.9,0.12,417
2093,31,4,32.0,0.28,417
2094,27,3,3.9,0.12,418
2095,31,4,32.0,0.28,418
2096,27,3,3.9,0.12,419
2097,31,4,32.0,0.28,419
2098,27,3,3.9,0.12,420
2099,31,4,32.0,0.28,420
2100,27,3,3.9,0.12,421
2101,31,4,32.0,0.28,421
2104,27,3,3.9,0.12,423
2105,31,4,32.0,0.28,423
2106,27,3,3.9,0.12,424
2107,31,4,32.0,0.28,424
2108,27,3,3.9,0.12,425
2109,31,4,32.0,0.28,425
2112,27,3,3.9,0.12,427
2113,31,4,32.0,0.28,427
2116,27,3,3.9,0.12,429
2117,31,4,32.0,0.28,429
2126,27,3,3.9,0.12,434
2127,31,4,32.0,0.28,434
2130,27,3,3.9,0.12,436
2131,31,4,32.0,0.28,436
2132,27,3,3.9,0.12,437
2133,31,4,32.0,0.28,437
2138,27,3,3.9,0.12,440
2139,31,4,32.0,0.28,440
2140,27,3,3.9,0.12,441
2141,31,4,32.0,0.28,441
2146,27,3,3.9,0.12,444
2147,31,4,32.0,0.28,444
2148,27,3,3.9,0.12,445
2149,31,4,32.0,0.28,445
2152,27,3,3.9,0.12,447
2153,31,4,32.0,0.28,447
2154,27,3,3.9,0.12,448
2155,31,4,32.0,0.28,448
2158,27,3,3.9,0.12,450
2159,31,4,32.0,0.28,450
2162,27,3,3.9,0.12,452
2163,31,4,32.0,0.28,452
2164,27,3,3.9,0.12,453
2165,31,4,32.0,0.28,453
2176,27,3,3.9,0.12,459
2177,31,4,32.0,0.28,459
