id,created_at,updated_at,capacity,price,quantity,weight,order_id,product_id,return_order_id
963,1660010045378,,0.8,7200000,20,120.0,56,73,
964,1660010052593,,0.7,3400000,10,80.0,57,31,
965,1660010052671,,0.8,7200000,20,120.0,57,73,
966,1660010060097,,0.7,3400000,10,80.0,58,31,
967,1660010060174,,0.8,7200000,20,120.0,58,73,
968,1660010066604,,0.7,3400000,10,80.0,59,31,
969,1660010066686,,0.8,7200000,20,120.0,59,73,
970,1660010075220,,0.7,3400000,10,80.0,60,31,
971,1660010075337,,0.8,7200000,20,120.0,60,73,
972,1660010084146,,0.7,3400000,10,80.0,61,31,
973,1660010084230,,0.8,7200000,20,120.0,61,73,
974,1660010091578,,0.7,3400000,10,80.0,62,31,
975,1660010091654,,0.8,7200000,20,120.0,62,73,
976,1660010099011,,0.7,3400000,10,80.0,63,31,
977,1660010099089,,0.8,7200000,20,120.0,63,73,
978,1660010107559,,0.7,3400000,10,80.0,64,31,
979,1660010107638,,0.8,7200000,20,120.0,64,73,
980,1660010117296,,0.7,3400000,10,80.0,65,31,
981,1660010117385,,0.8,7200000,20,120.0,65,73,
982,1660010125577,,0.7,3400000,10,80.0,66,31,
983,1660010125655,,0.8,7200000,20,120.0,66,73,
984,1660010133666,,0.7,3400000,10,80.0,67,31,
985,1660010133743,,0.8,7200000,20,120.0,67,73,
986,1660010141422,,0.7,3400000,10,80.0,68,31,
987,1660010141502,,0.8,7200000,20,120.0,68,73,
988,1660010150437,,0.7,3400000,10,80.0,69,31,
989,1660010150523,,0.8,7200000,20,120.0,69,73,
990,1660010162123,,0.7,3400000,10,80.0,70,31,
991,1660010162201,,0.8,7200000,20,120.0,70,73,
992,1660010171389,,0.7,3400000,10,80.0,71,31,
993,1660010171474,,0.8,7200000,20,120.0,71,73,
994,1660010178464,,0.7,3400000,10,80.0,72,31,
995,1660010178545,,0.8,7200000,20,120.0,72,73,
996,1660010243015,,0.8,7200000,20,120.0,73,73,
997,1660010243097,,0.2,3100000,20,76.0,73,22,
998,1660010243179,,0.4,845000,10,13.0,73,27,
999,1660010254335,,0.8,7200000,20,120.0,74,73,
1000,1660010254414,,0.2,3100000,20,76.0,74,22,
1001,1660010254491,,0.4,845000,10,13.0,74,27,
1002,1660010289074,,0.8,7200000,20,120.0,75,73,
1003,1660010289160,,0.2,3100000,20,76.0,75,22,
1004,1660010289241,,0.4,845000,10,13.0,75,27,
1005,1660010297039,,0.8,7200000,20,120.0,76,73,
1006,1660010297121,,0.2,3100000,20,76.0,76,22,
1007,1660010297198,,0.4,845000,10,13.0,76,27,
1008,1660010306666,,0.8,7200000,20,120.0,77,73,
1009,1660010306745,,0.2,3100000,20,76.0,77,22,
1010,1660010306826,,0.4,845000,10,13.0,77,27,
1011,1660010315366,,0.8,7200000,20,120.0,78,73,
1012,1660010315449,,0.2,3100000,20,76.0,78,22,
1013,1660010315529,,0.4,845000,10,13.0,78,27,
1014,1660010323611,,0.8,7200000,20,120.0,79,73,
1015,1660010323690,,0.2,3100000,20,76.0,79,22,
1016,1660010323768,,0.4,845000,10,13.0,79,27,
1017,1660010331470,,0.8,7200000,20,120.0,80,73,
1018,1660010331550,,0.2,3100000,20,76.0,80,22,
1019,1660010331627,,0.4,845000,10,13.0,80,27,
1020,1660010338976,,0.8,7200000,20,120.0,81,73,
1021,1660010339055,,0.2,3100000,20,76.0,81,22,
1022,1660010339136,,0.4,845000,10,13.0,81,27,
1023,1660010351468,,0.8,7200000,20,120.0,82,73,
1024,1660010351549,,0.2,3100000,20,76.0,82,22,
1025,1660010351626,,0.4,845000,10,13.0,82,27,
1026,1660010379734,,1.6,14400000,40,240.0,83,73,
1027,1660010379823,,0.2,3100000,20,76.0,83,22,
1028,1660010379900,,0.4,845000,10,13.0,83,27,
1029,1660010387430,,1.6,14400000,40,240.0,84,73,
1030,1660010387509,,0.2,3100000,20,76.0,84,22,
1031,1660010387587,,0.4,845000,10,13.0,84,27,
1032,1660010394700,,1.6,14400000,40,240.0,85,73,
1033,1660010394781,,0.2,3100000,20,76.0,85,22,
1034,1660010394859,,0.4,845000,10,13.0,85,27,
1035,1660010402419,,1.6,14400000,40,240.0,86,73,
1036,1660010402499,,0.2,3100000,20,76.0,86,22,
1037,1660010402577,,0.4,845000,10,13.0,86,27,
1038,1660010410559,,1.6,14400000,40,240.0,87,73,
1039,1660010410639,,0.2,3100000,20,76.0,87,22,
1040,1660010410719,,0.4,845000,10,13.0,87,27,
1041,1660010419386,,1.6,14400000,40,240.0,88,73,
1042,1660010419478,,0.2,3100000,20,76.0,88,22,
1043,1660010419560,,0.4,845000,10,13.0,88,27,
1044,1660010445842,,1.6,14400000,40,240.0,89,73,
1045,1660010445924,,0.2,3100000,20,76.0,89,22,
1046,1660010446001,,0.4,845000,10,13.0,89,27,
1047,1660010455160,,1.6,14400000,40,240.0,90,73,
1048,1660010455245,,0.2,3100000,20,76.0,90,22,
1049,1660010455341,,0.4,845000,10,13.0,90,27,
1050,1660010463449,,1.6,14400000,40,240.0,91,73,
1051,1660010463526,,0.2,3100000,20,76.0,91,22,
1052,1660010463618,,0.4,845000,10,13.0,91,27,
1053,1660010470624,,1.6,14400000,40,240.0,92,73,
1054,1660010470718,,0.2,3100000,20,76.0,92,22,
1055,1660010470797,,0.4,845000,10,13.0,92,27,
1056,1660010478794,,1.6,14400000,40,240.0,93,73,
1057,1660010478871,,0.2,3100000,20,76.0,93,22,
1058,1660010478967,,0.4,845000,10,13.0,93,27,
1059,1660010488010,,1.6,14400000,40,240.0,94,73,
1060,1660010488095,,0.2,3100000,20,76.0,94,22,
1061,1660010488175,,0.4,845000,10,13.0,94,27,
1062,1660010496264,,1.6,14400000,40,240.0,95,73,
1063,1660010496343,,0.2,3100000,20,76.0,95,22,
1064,1660010496435,,0.4,845000,10,13.0,95,27,
1065,1660010503974,,1.6,14400000,40,240.0,96,73,
1066,1660010504065,,0.2,3100000,20,76.0,96,22,
1067,1660010504167,,0.4,845000,10,13.0,96,27,
1068,1660010519299,,1.6,14400000,40,240.0,97,73,
1069,1660010519377,,0.2,3100000,20,76.0,97,22,
1070,1660010519466,,0.4,845000,10,13.0,97,27,
1071,1660010539146,,1.6,14400000,40,240.0,98,73,
1072,1660010539247,,0.2,3100000,20,76.0,98,22,
1073,1660010539325,,0.4,845000,10,13.0,98,27,
1074,1660010546766,,1.6,14400000,40,240.0,99,73,
1075,1660010546877,,0.2,3100000,20,76.0,99,22,
1076,1660010546957,,0.4,845000,10,13.0,99,27,
1077,1660010555297,,1.6,14400000,40,240.0,100,73,
1078,1660010555378,,0.2,3100000,20,76.0,100,22,
1079,1660010555456,,0.4,845000,10,13.0,100,27,
1080,1660010564982,,1.6,14400000,40,240.0,101,73,
1081,1660010565061,,0.2,3100000,20,76.0,101,22,
1082,1660010565157,,0.4,845000,10,13.0,101,27,
1083,1660010573396,,1.6,14400000,40,240.0,102,73,
1084,1660010573488,,0.2,3100000,20,76.0,102,22,
1085,1660010573565,,0.4,845000,10,13.0,102,27,
1086,1660010584058,,1.6,14400000,40,240.0,103,73,
1087,1660010584139,,0.2,3100000,20,76.0,103,22,
1088,1660010584218,,0.4,845000,10,13.0,103,27,
1089,1660010646027,,1.6,14400000,40,240.0,104,73,
1090,1660010646110,,0.2,3100000,20,76.0,104,22,
1091,1660010646187,,0.4,845000,10,13.0,104,27,
1092,1660010680695,,1.6,14400000,40,240.0,105,73,
1093,1660010680775,,0.2,3100000,20,76.0,105,22,
1094,1660010680852,,0.4,845000,10,13.0,105,27,
1095,1660122565960,,0.4,845000,10,13.0,106,27,
1096,1660122566084,,0.8,7200000,20,120.0,106,73,
1097,1660122566189,,1.4,6800000,20,160.0,106,31,
1098,1660122608863,,0.4,845000,10,13.0,107,27,
1099,1660122608965,,0.8,7200000,20,120.0,107,73,
1100,1660122609063,,1.4,6800000,20,160.0,107,31,
1101,1660122617411,,0.4,845000,10,13.0,108,27,
1102,1660122617500,,0.8,7200000,20,120.0,108,73,
1103,1660122617584,,1.4,6800000,20,160.0,108,31,
1104,1660122625449,,0.4,845000,10,13.0,109,27,
1105,1660122625529,,0.8,7200000,20,120.0,109,73,
1106,1660122625607,,1.4,6800000,20,160.0,109,31,
1107,1660122633420,,0.4,845000,10,13.0,110,27,
1108,1660122633502,,0.8,7200000,20,120.0,110,73,
1109,1660122633580,,1.4,6800000,20,160.0,110,31,
1110,1660122642849,,0.4,845000,10,13.0,111,27,
1111,1660122642964,,0.8,7200000,20,120.0,111,73,
1112,1660122643051,,1.4,6800000,20,160.0,111,31,
1113,1660122650582,,0.4,845000,10,13.0,112,27,
1114,1660122650670,,0.8,7200000,20,120.0,112,73,
1115,1660122650750,,1.4,6800000,20,160.0,112,31,
1116,1660122659749,,0.4,845000,10,13.0,113,27,
1117,1660122659830,,0.8,7200000,20,120.0,113,73,
1118,1660122659908,,1.4,6800000,20,160.0,113,31,
1119,1660122667590,,0.4,845000,10,13.0,114,27,
1120,1660122667668,,0.8,7200000,20,120.0,114,73,
1121,1660122667777,,1.4,6800000,20,160.0,114,31,
1231,1660186078092,,0.28,2520000,7,42.0,1,73,
1232,1660186078171,,0.7,3400000,10,80.0,1,31,
1233,1660186093726,,0.28,2520000,7,42.0,2,73,
1234,1660186093825,,0.7,3400000,10,80.0,2,31,
1235,1660186101497,,0.28,2520000,7,42.0,3,73,
1236,1660186101582,,0.7,3400000,10,80.0,3,31,
1237,1660186109012,,0.28,2520000,7,42.0,4,73,
1238,1660186109095,,0.7,3400000,10,80.0,4,31,
1239,1660186116604,,0.28,2520000,7,42.0,5,73,
1240,1660186116688,,0.7,3400000,10,80.0,5,31,
1241,1660186125817,,0.28,2520000,7,42.0,6,73,
1242,1660186125894,,0.7,3400000,10,80.0,6,31,
1243,1660186133435,,0.28,2520000,7,42.0,7,73,
1244,1660186133532,,0.7,3400000,10,80.0,7,31,
1245,1660186140867,,0.28,2520000,7,42.0,8,73,
1246,1660186140944,,0.7,3400000,10,80.0,8,31,
1247,1660186150270,,0.28,2520000,7,42.0,9,73,
1248,1660186150348,,0.7,3400000,10,80.0,9,31,
1249,1660186157764,,0.28,2520000,7,42.0,10,73,
1250,1660186157842,,0.7,3400000,10,80.0,10,31,
1251,1660186164897,,0.28,2520000,7,42.0,11,73,
1252,1660186164974,,0.7,3400000,10,80.0,11,31,
1253,1660186172449,,0.28,2520000,7,42.0,12,73,
1254,1660186172525,,0.7,3400000,10,80.0,12,31,
1255,1660186179046,,0.28,2520000,7,42.0,13,73,
1256,1660186179125,,0.7,3400000,10,80.0,13,31,
1257,1660186186284,,0.28,2520000,7,42.0,14,73,
1258,1660186186365,,0.7,3400000,10,80.0,14,31,
1259,1660186193605,,0.28,2520000,7,42.0,15,73,
1260,1660186193682,,0.7,3400000,10,80.0,15,31,
1261,1660186202316,,0.28,2520000,7,42.0,16,73,
1262,1660186202394,,0.7,3400000,10,80.0,16,31,
1311,1660186413943,,0.28,2520000,7,42.0,41,73,
1312,1660186414021,,0.56,2720000,8,64.0,41,31,
1313,1660186422179,,0.28,2520000,7,42.0,42,73,
1314,1660186422257,,0.56,2720000,8,64.0,42,31,
1315,1660186430215,,0.28,2520000,7,42.0,43,73,
1316,1660186430291,,0.56,2720000,8,64.0,43,31,
1317,1660186437674,,0.28,2520000,7,42.0,44,73,
1318,1660186437751,,0.56,2720000,8,64.0,44,31,
1319,1660186445655,,0.28,2520000,7,42.0,45,73,
1320,1660186445735,,0.56,2720000,8,64.0,45,31,
1321,1660186453247,,0.28,2520000,7,42.0,46,73,
1322,1660186453323,,0.56,2720000,8,64.0,46,31,
1323,1660186460896,,0.28,2520000,7,42.0,47,73,
1324,1660186460980,,0.56,2720000,8,64.0,47,31,
1325,1660186467993,,0.28,2520000,7,42.0,48,73,
1326,1660186468071,,0.56,2720000,8,64.0,48,31,
1327,1660186477794,,0.28,2520000,7,42.0,49,73,
1328,1660186477871,,0.56,2720000,8,64.0,49,31,
1329,1660186485420,,0.28,2520000,7,42.0,50,73,
1330,1660186485498,,0.56,2720000,8,64.0,50,31,
1331,1660186493042,,0.28,2520000,7,42.0,51,73,
1332,1660186493129,,0.56,2720000,8,64.0,51,31,
1333,1660186500247,,0.28,2520000,7,42.0,52,73,
1334,1660186500324,,0.56,2720000,8,64.0,52,31,
1335,1660186508870,,0.28,2520000,7,42.0,53,73,
1336,1660186508948,,0.56,2720000,8,64.0,53,31,
1337,1660186520479,,0.28,2520000,7,42.0,54,73,
1338,1660186520557,,0.56,2720000,8,64.0,54,31,
1339,1660186538443,,0.28,2520000,7,42.0,55,73,
1340,1660186538526,,0.56,2720000,8,64.0,55,31,
1341,1660186546060,,0.28,2520000,7,42.0,56,73,
1342,1660186546146,,0.56,2720000,8,64.0,56,31,
1343,1660186550853,,0.28,2520000,7,42.0,57,73,
1344,1660186550928,,0.56,2720000,8,64.0,57,31,
1345,1660186560065,,0.28,2520000,7,42.0,58,73,
1346,1660186560142,,0.56,2720000,8,64.0,58,31,
1347,1660186564225,,0.28,2520000,7,42.0,59,73,
1348,1660186564302,,0.56,2720000,8,64.0,59,31,
1349,1660186568726,,0.28,2520000,7,42.0,60,73,
1350,1660186568803,,0.56,2720000,8,64.0,60,31,
1351,1660186581900,,0.28,2520000,7,42.0,61,73,
1352,1660186581978,,0.56,2720000,8,64.0,61,31,
1353,1660186591795,,0.28,2520000,7,42.0,62,73,
1354,1660186591872,,0.56,2720000,8,64.0,62,31,
1355,1660186600140,,0.28,2520000,7,42.0,63,73,
1356,1660186600218,,0.56,2720000,8,64.0,63,31,
1357,1660186607115,,0.28,2520000,7,42.0,64,73,
1358,1660186607200,,0.56,2720000,8,64.0,64,31,
1359,1660186616000,,0.28,2520000,7,42.0,65,73,
1360,1660186616077,,0.56,2720000,8,64.0,65,31,
1361,1660186623921,,0.28,2520000,7,42.0,66,73,
1362,1660186623998,,0.56,2720000,8,64.0,66,31,
1363,1660186634121,,0.28,2520000,7,42.0,67,73,
1364,1660186634200,,0.56,2720000,8,64.0,67,31,
1365,1660186645466,,0.28,2520000,7,42.0,68,73,
1366,1660186645543,,0.56,2720000,8,64.0,68,31,
1367,1660186654741,,0.28,2520000,7,42.0,69,73,
1368,1660186654818,,0.56,2720000,8,64.0,69,31,
1369,1660186664817,,0.28,2520000,7,42.0,70,73,
1370,1660186664895,,0.56,2720000,8,64.0,70,31,
1371,1660186673936,,0.28,2520000,7,42.0,71,73,
1372,1660186674015,,0.56,2720000,8,64.0,71,31,
1373,1660186682988,,0.28,2520000,7,42.0,72,73,
1374,1660186683066,,0.56,2720000,8,64.0,72,31,
1375,1660186692235,,0.28,2520000,7,42.0,73,73,
1376,1660186692318,,0.56,2720000,8,64.0,73,31,
1377,1660186700179,,0.28,2520000,7,42.0,74,73,
1378,1660186700255,,0.56,2720000,8,64.0,74,31,
1379,1660186707709,,0.28,2520000,7,42.0,75,73,
1380,1660186707786,,0.56,2720000,8,64.0,75,31,
1381,1660186712410,,0.28,2520000,7,42.0,76,73,
1382,1660186712488,,0.56,2720000,8,64.0,76,31,
1383,1660186720340,,0.28,2520000,7,42.0,77,73,
1384,1660186720418,,0.56,2720000,8,64.0,77,31,
1385,1660186729337,,0.28,2520000,7,42.0,78,73,
1386,1660186729420,,0.56,2720000,8,64.0,78,31,
1387,1660186740580,,0.28,2520000,7,42.0,79,73,
1388,1660186740661,,0.56,2720000,8,64.0,79,31,
1389,1660186748074,,0.28,2520000,7,42.0,80,73,
1390,1660186748150,,0.56,2720000,8,64.0,80,31,
1391,1660186755177,,0.28,2520000,7,42.0,81,73,
1392,1660186755257,,0.56,2720000,8,64.0,81,31,
1393,1660186762824,,0.28,2520000,7,42.0,82,73,
1394,1660186762901,,0.56,2720000,8,64.0,82,31,
1395,1660186770423,,0.28,2520000,7,42.0,83,73,
1396,1660186770501,,0.56,2720000,8,64.0,83,31,
1397,1660186775523,,0.28,2520000,7,42.0,84,73,
1398,1660186775599,,0.56,2720000,8,64.0,84,31,
1399,1660186779982,,0.28,2520000,7,42.0,85,73,
1400,1660186780073,,0.56,2720000,8,64.0,85,31,
1401,1660186795351,,0.28,2520000,7,42.0,86,73,
1402,1660186795430,,0.56,2720000,8,64.0,86,31,
1403,1660186806507,,0.28,2520000,7,42.0,87,73,
1404,1660186806586,,0.56,2720000,8,64.0,87,31,
1405,1660186818002,,0.28,2520000,7,42.0,88,73,
1406,1660186818080,,0.56,2720000,8,64.0,88,31,
1407,1660186834442,,0.28,2520000,7,42.0,89,73,
1408,1660186834519,,0.56,2720000,8,64.0,89,31,
1409,1660186843445,,0.28,2520000,7,42.0,90,73,
1410,1660186843563,,0.56,2720000,8,64.0,90,31,
1411,1660186856571,,0.28,2520000,7,42.0,91,73,
1412,1660186856648,,0.56,2720000,8,64.0,91,31,
1413,1660186892257,,0.28,2520000,7,42.0,92,73,
1414,1660186892334,,0.56,2720000,8,64.0,92,31,
1415,1660186901872,,0.28,2520000,7,42.0,93,73,
1416,1660186901949,,0.56,2720000,8,64.0,93,31,
1417,1660186910095,,0.28,2520000,7,42.0,94,73,
1418,1660186910173,,0.56,2720000,8,64.0,94,31,
1419,1660186925186,,0.28,2520000,7,42.0,95,73,
1420,1660186925263,,0.56,2720000,8,64.0,95,31,
1421,1660186936213,,0.28,2520000,7,42.0,96,73,
1422,1660186936290,,0.56,2720000,8,64.0,96,31,
1423,1660186942488,,0.28,2520000,7,42.0,97,73,
1424,1660186942577,,0.56,2720000,8,64.0,97,31,
1425,1660186951683,,0.28,2520000,7,42.0,98,73,
1426,1660186951784,,0.56,2720000,8,64.0,98,31,
1427,1660186965128,,0.28,2520000,7,42.0,99,73,
1428,1660186965220,,0.56,2720000,8,64.0,99,31,
1429,1660186969116,,0.28,2520000,7,42.0,100,73,
1430,1660186969192,,0.56,2720000,8,64.0,100,31,
1431,1660186972731,,0.28,2520000,7,42.0,101,73,
1432,1660186972808,,0.56,2720000,8,64.0,101,31,
1433,1660186976597,,0.28,2520000,7,42.0,102,73,
1434,1660186976687,,0.56,2720000,8,64.0,102,31,
1435,1660186980060,,0.28,2520000,7,42.0,103,73,
1436,1660186980156,,0.56,2720000,8,64.0,103,31,
1437,1660186983529,,0.28,2520000,7,42.0,104,73,
1438,1660186983605,,0.56,2720000,8,64.0,104,31,
1439,1660186987321,,0.28,2520000,7,42.0,105,73,
1440,1660186987398,,0.56,2720000,8,64.0,105,31,
1441,1660186991309,,0.28,2520000,7,42.0,106,73,
1442,1660186991386,,0.56,2720000,8,64.0,106,31,
1443,1660186996068,,0.28,2520000,7,42.0,107,73,
1444,1660186996144,,0.56,2720000,8,64.0,107,31,
1445,1660187000974,,0.28,2520000,7,42.0,108,73,
1446,1660187001067,,0.56,2720000,8,64.0,108,31,
1447,1660187005653,,0.28,2520000,7,42.0,109,73,
1448,1660187005729,,0.56,2720000,8,64.0,109,31,
1449,1660187009600,,0.28,2520000,7,42.0,110,73,
1450,1660187009675,,0.56,2720000,8,64.0,110,31,
1451,1660187013513,,0.28,2520000,7,42.0,111,73,
1452,1660187013591,,0.56,2720000,8,64.0,111,31,
1453,1660187020678,,0.28,2520000,7,42.0,112,73,
1454,1660187020809,,0.56,2720000,8,64.0,112,31,
1455,1660187024524,,0.28,2520000,7,42.0,113,73,
1456,1660187024616,,0.56,2720000,8,64.0,113,31,
1457,1660187028502,,0.28,2520000,7,42.0,114,73,
1458,1660187028581,,0.56,2720000,8,64.0,114,31,
1651,1660216676638,,0.48,4320000,12,72.0,211,73,
1652,1660216676743,,0.12,1860000,12,45.6,211,22,
1653,1660216705462,,0.48,4320000,12,72.0,212,73,
1654,1660216705564,,0.12,1860000,12,45.6,212,22,
1655,1660216705685,,0.4,845000,10,13.0,212,27,
1656,1660216724514,,0.48,4320000,12,72.0,213,73,
1657,1660216724630,,0.12,1860000,12,45.6,213,22,
1658,1660216724717,,0.2,422500,5,6.5,213,27,
1659,1660216733419,,0.48,4320000,12,72.0,214,73,
1660,1660216733502,,0.12,1860000,12,45.6,214,22,
1661,1660216733592,,0.2,422500,5,6.5,214,27,
1662,1660216736498,,0.48,4320000,12,72.0,215,73,
1663,1660216736576,,0.12,1860000,12,45.6,215,22,
1664,1660216736651,,0.2,422500,5,6.5,215,27,
1665,1660216741579,,0.48,4320000,12,72.0,216,73,
1666,1660216741658,,0.12,1860000,12,45.6,216,22,
1667,1660216741736,,0.2,422500,5,6.5,216,27,
1668,1660216750744,,0.48,4320000,12,72.0,217,73,
1669,1660216750826,,0.12,1860000,12,45.6,217,22,
1670,1660216750902,,0.2,422500,5,6.5,217,27,
1671,1660216755122,,0.48,4320000,12,72.0,218,73,
1672,1660216755229,,0.12,1860000,12,45.6,218,22,
1673,1660216755319,,0.2,422500,5,6.5,218,27,
1674,1660216761924,,0.48,4320000,12,72.0,219,73,
1675,1660216762020,,0.12,1860000,12,45.6,219,22,
1676,1660216762113,,0.2,422500,5,6.5,219,27,
1677,1660216765136,,0.48,4320000,12,72.0,220,73,
1678,1660216765215,,0.12,1860000,12,45.6,220,22,
1679,1660216765292,,0.2,422500,5,6.5,220,27,
1680,1660216770882,,0.48,4320000,12,72.0,221,73,
1681,1660216770964,,0.12,1860000,12,45.6,221,22,
1682,1660216771043,,0.2,422500,5,6.5,221,27,
1683,1660216779152,,0.48,4320000,12,72.0,222,73,
1684,1660216779230,,0.12,1860000,12,45.6,222,22,
1685,1660216779309,,0.2,422500,5,6.5,222,27,
1686,1660216786613,,0.48,4320000,12,72.0,223,73,
1687,1660216786704,,0.12,1860000,12,45.6,223,22,
1688,1660216786788,,0.2,422500,5,6.5,223,27,
1689,1660216793884,,0.48,4320000,12,72.0,224,73,
1690,1660216793967,,0.12,1860000,12,45.6,224,22,
1691,1660216794043,,0.2,422500,5,6.5,224,27,
1692,1660216802009,,0.48,4320000,12,72.0,225,73,
1693,1660216802090,,0.12,1860000,12,45.6,225,22,
1694,1660216802188,,0.2,422500,5,6.5,225,27,
1695,1660216805868,,0.48,4320000,12,72.0,226,73,
1696,1660216805944,,0.12,1860000,12,45.6,226,22,
1697,1660216806027,,0.2,422500,5,6.5,226,27,
1716,1660216921638,,0.48,4320000,12,72.0,233,73,
1717,1660216921717,,0.12,1860000,12,45.6,233,22,
1718,1660216921794,,0.2,422500,5,6.5,233,27,
1719,1660216929200,,0.48,4320000,12,72.0,234,73,
1720,1660216929279,,0.12,1860000,12,45.6,234,22,
1721,1660216929368,,0.2,422500,5,6.5,234,27,
1722,1660216938830,,0.48,4320000,12,72.0,235,73,
1723,1660216938907,,0.12,1860000,12,45.6,235,22,
1724,1660216939049,,0.2,422500,5,6.5,235,27,
1725,1660216946414,,0.48,4320000,12,72.0,236,73,
1726,1660216946495,,0.12,1860000,12,45.6,236,22,
1727,1660216946571,,0.2,422500,5,6.5,236,27,
1728,1660216951176,,0.48,4320000,12,72.0,237,73,
1729,1660216951254,,0.12,1860000,12,45.6,237,22,
1730,1660216951331,,0.2,422500,5,6.5,237,27,
1731,1660216959545,,0.48,4320000,12,72.0,238,73,
1732,1660216959631,,0.12,1860000,12,45.6,238,22,
1733,1660216959707,,0.2,422500,5,6.5,238,27,
1734,1660216966511,,0.48,4320000,12,72.0,239,73,
1735,1660216966590,,0.12,1860000,12,45.6,239,22,
1736,1660216966671,,0.2,422500,5,6.5,239,27,
1737,1660216973189,,0.48,4320000,12,72.0,240,73,
1738,1660216973266,,0.12,1860000,12,45.6,240,22,
1739,1660216973342,,0.2,422500,5,6.5,240,27,
1740,1660216990743,,0.12,1860000,12,45.6,241,22,
1741,1660216990858,,0.2,422500,5,6.5,241,27,
1742,1660217001719,,0.12,1860000,12,45.6,242,22,
1743,1660217001860,,0.2,422500,5,6.5,242,27,
1744,1660217005166,,0.12,1860000,12,45.6,243,22,
1745,1660217005282,,0.2,422500,5,6.5,243,27,
1746,1660217011164,,0.12,1860000,12,45.6,244,22,
1747,1660217011244,,0.2,422500,5,6.5,244,27,
1748,1660217018439,,0.12,1860000,12,45.6,245,22,
1749,1660217018521,,0.2,422500,5,6.5,245,27,
1750,1660217025250,,0.12,1860000,12,45.6,246,22,
1751,1660217025353,,0.2,422500,5,6.5,246,27,
1752,1660217029353,,0.12,1860000,12,45.6,247,22,
1753,1660217029438,,0.2,422500,5,6.5,247,27,
1754,1660217038685,,0.12,1860000,12,45.6,248,22,
1755,1660217038767,,0.2,422500,5,6.5,248,27,
1756,1660217047221,,0.12,1860000,12,45.6,249,22,
1757,1660217047302,,0.2,422500,5,6.5,249,27,
1758,1660217055452,,0.12,1860000,12,45.6,250,22,
1759,1660217055530,,0.2,422500,5,6.5,250,27,
1760,1660217064370,,0.12,1860000,12,45.6,251,22,
1761,1660217064448,,0.2,422500,5,6.5,251,27,
1762,1660217073205,,0.12,1860000,12,45.6,252,22,
1763,1660217073284,,0.2,422500,5,6.5,252,27,
1764,1660217081853,,0.12,1860000,12,45.6,253,22,
1765,1660217081931,,0.2,422500,5,6.5,253,27,
1766,1660217092647,,0.12,1860000,12,45.6,254,22,
1767,1660217092724,,0.2,422500,5,6.5,254,27,
1768,1660217096424,,0.12,1860000,12,45.6,255,22,
1769,1660217096500,,0.2,422500,5,6.5,255,27,
1770,1660217099845,,0.12,1860000,12,45.6,256,22,
1771,1660217099926,,0.2,422500,5,6.5,256,27,
1772,1660217102679,,0.12,1860000,12,45.6,257,22,
1773,1660217102758,,0.2,422500,5,6.5,257,27,
1774,1660217110263,,0.12,1860000,12,45.6,258,22,
1775,1660217110342,,0.2,422500,5,6.5,258,27,
1776,1660217113955,,0.12,1860000,12,45.6,259,22,
1777,1660217114032,,0.2,422500,5,6.5,259,27,
1778,1660217119324,,0.12,1860000,12,45.6,260,22,
1779,1660217119406,,0.2,422500,5,6.5,260,27,
1780,1660217122147,,0.12,1860000,12,45.6,261,22,
1781,1660217122223,,0.2,422500,5,6.5,261,27,
1782,1660217125737,,0.12,1860000,12,45.6,262,22,
1783,1660217125817,,0.2,422500,5,6.5,262,27,
1784,1660217139933,,0.12,1860000,12,45.6,263,22,
1785,1660217140020,,0.2,422500,5,6.5,263,27,
1786,1660217147776,,0.12,1860000,12,45.6,264,22,
1787,1660217147931,,0.2,422500,5,6.5,264,27,
1788,1660217150537,,0.12,1860000,12,45.6,265,22,
1789,1660217150617,,0.2,422500,5,6.5,265,27,
1790,1660217153176,,0.12,1860000,12,45.6,266,22,
1791,1660217153252,,0.2,422500,5,6.5,266,27,
1792,1660217159737,,0.12,1860000,12,45.6,267,22,
1793,1660217159818,,0.2,422500,5,6.5,267,27,
1794,1660217167469,,0.12,1860000,12,45.6,268,22,
1795,1660217167563,,0.2,422500,5,6.5,268,27,
1796,1660217171893,,0.12,1860000,12,45.6,269,22,
1797,1660217171970,,0.2,422500,5,6.5,269,27,
1798,1660217179417,,0.12,1860000,12,45.6,270,22,
1799,1660217179497,,0.2,422500,5,6.5,270,27,
1800,1660217190203,,0.12,1860000,12,45.6,271,22,
1801,1660217190282,,0.2,422500,5,6.5,271,27,
1802,1660217193887,,0.12,1860000,12,45.6,272,22,
1803,1660217193964,,0.2,422500,5,6.5,272,27,
1804,1660217200550,,0.12,1860000,12,45.6,273,22,
1805,1660217200627,,0.2,422500,5,6.5,273,27,
1806,1660217207562,,0.12,1860000,12,45.6,274,22,
1807,1660217207649,,0.2,422500,5,6.5,274,27,
1808,1660217214062,,0.12,1860000,12,45.6,275,22,
1809,1660217214151,,0.2,422500,5,6.5,275,27,
1810,1660217221404,,0.12,1860000,12,45.6,276,22,
1811,1660217221482,,0.2,422500,5,6.5,276,27,
1812,1660217229502,,0.12,1860000,12,45.6,277,22,
1813,1660217229628,,0.2,422500,5,6.5,277,27,
1814,1660217233469,,0.12,1860000,12,45.6,278,22,
1815,1660217233547,,0.2,422500,5,6.5,278,27,
