id,product_id,quantity,weight,capacity,order_id
1054,22,20,76.0,0.2,92
1055,27,10,13.0,0.4,92
1056,73,40,240.0,1.6,93
1057,22,20,76.0,0.2,93
1058,27,10,13.0,0.4,93
1059,73,40,240.0,1.6,94
1060,22,20,76.0,0.2,94
1061,27,10,13.0,0.4,94
1062,73,40,240.0,1.6,95
1063,22,20,76.0,0.2,95
1064,27,10,13.0,0.4,95
1065,73,40,240.0,1.6,96
1066,22,20,76.0,0.2,96
1067,27,10,13.0,0.4,96
1068,73,40,240.0,1.6,97
1069,22,20,76.0,0.2,97
1070,27,10,13.0,0.4,97
1071,73,40,240.0,1.6,98
1072,22,20,76.0,0.2,98
1073,27,10,13.0,0.4,98
1074,73,40,240.0,1.6,99
1075,22,20,76.0,0.2,99
1076,27,10,13.0,0.4,99
1077,73,40,240.0,1.6,100
1078,22,20,76.0,0.2,100
1079,27,10,13.0,0.4,100
1080,73,40,240.0,1.6,101
1081,22,20,76.0,0.2,101
1082,27,10,13.0,0.4,101
1083,73,40,240.0,1.6,102
1084,22,20,76.0,0.2,102
1085,27,10,13.0,0.4,102
1086,73,40,240.0,1.6,103
1087,22,20,76.0,0.2,103
1088,27,10,13.0,0.4,103
1089,73,40,240.0,1.6,104
1090,22,20,76.0,0.2,104
1091,27,10,13.0,0.4,104
1092,73,40,240.0,1.6,105
1093,22,20,76.0,0.2,105
1094,27,10,13.0,0.4,105
1095,27,10,13.0,0.4,106
1096,73,20,120.0,0.8,106
1097,31,20,160.0,1.4,106
1098,27,10,13.0,0.4,107
1099,73,20,120.0,0.8,107
1100,31,20,160.0,1.4,107
1101,27,10,13.0,0.4,108
1102,73,20,120.0,0.8,108
1103,31,20,160.0,1.4,108
1104,27,10,13.0,0.4,109
1105,73,20,120.0,0.8,109
1106,31,20,160.0,1.4,109
1107,27,10,13.0,0.4,110
1108,73,20,120.0,0.8,110
1109,31,20,160.0,1.4,110
1110,27,10,13.0,0.4,111
1111,73,20,120.0,0.8,111
1112,31,20,160.0,1.4,111
1113,27,10,13.0,0.4,112
1114,73,20,120.0,0.8,112
1115,31,20,160.0,1.4,112
1116,27,10,13.0,0.4,113
1117,73,20,120.0,0.8,113
1118,31,20,160.0,1.4,113
1119,27,10,13.0,0.4,114
1120,73,20,120.0,0.8,114
1121,31,20,160.0,1.4,114
1122,27,10,13.0,0.4,115
1123,73,20,120.0,0.8,115
1124,31,20,160.0,1.4,115
1125,27,10,13.0,0.4,116
1126,73,20,120.0,0.8,116
1127,31,20,160.0,1.4,116
1128,27,10,13.0,0.4,117
1129,73,20,120.0,0.8,117
1130,31,20,160.0,1.4,117
1131,27,10,13.0,0.4,118
1132,73,20,120.0,0.8,118
1133,31,20,160.0,1.4,118
1134,27,10,13.0,0.4,119
1135,73,20,120.0,0.8,119
1136,31,20,160.0,1.4,119
1137,27,10,13.0,0.4,120
1138,73,20,120.0,0.8,120
1139,31,20,160.0,1.4,120
1140,27,10,13.0,0.4,121
1141,73,20,120.0,0.8,121
1142,31,20,160.0,1.4,121
1143,27,10,13.0,0.4,122
1144,73,20,120.0,0.8,122
1145,31,20,160.0,1.4,122
1146,27,10,13.0,0.4,123
1147,73,20,120.0,0.8,123
1148,31,20,160.0,1.4,123
1149,27,10,13.0,0.4,124
1150,73,20,120.0,0.8,124
1151,31,20,160.0,1.4,124
1152,27,10,13.0,0.4,125
1153,73,20,120.0,0.8,125
1154,31,20,160.0,1.4,125
1155,27,10,13.0,0.4,126
1156,73,20,120.0,0.8,126
1157,31,20,160.0,1.4,126
1158,73,15,90.0,0.6,127
1159,31,20,160.0,1.4,127
1160,73,15,90.0,0.6,128
1161,31,20,160.0,1.4,128
1162,73,15,90.0,0.6,129
1163,31,20,160.0,1.4,129
1164,73,15,90.0,0.6,130
1165,31,20,160.0,1.4,130
1166,73,15,90.0,0.6,131
1167,31,20,160.0,1.4,131
1168,73,15,90.0,0.6,132
1169,31,20,160.0,1.4,132
1170,73,15,90.0,0.6,133
1171,31,20,160.0,1.4,133
1172,73,15,90.0,0.6,134
1173,31,20,160.0,1.4,134
1174,73,15,90.0,0.6,135
1175,31,20,160.0,1.4,135
1176,73,15,90.0,0.6,136
1177,31,20,160.0,1.4,136
1178,73,15,90.0,0.6,137
1179,31,20,160.0,1.4,137
1180,73,15,90.0,0.6,138
1181,31,20,160.0,1.4,138
1182,73,15,90.0,0.6,139
1183,31,20,160.0,1.4,139
1184,73,15,90.0,0.6,140
1185,31,20,160.0,1.4,140
1186,73,15,90.0,0.6,141
1187,31,20,160.0,1.4,141
1188,73,15,90.0,0.6,142
1189,31,20,160.0,1.4,142
1190,73,15,90.0,0.6,143
1191,31,20,160.0,1.4,143
1192,22,15,57.0,0.15,143
1193,73,15,90.0,0.6,144
1194,31,25,200.0,1.75,144
1195,22,15,57.0,0.15,144
1196,73,15,90.0,0.6,145
1197,31,25,200.0,1.75,145
1198,22,15,57.0,0.15,145
1199,73,15,90.0,0.6,146
1200,31,25,200.0,1.75,146
1201,22,15,57.0,0.15,146
1202,73,15,90.0,0.6,147
1203,31,25,200.0,1.75,147
1204,22,15,57.0,0.15,147
1205,73,15,90.0,0.6,148
1206,31,25,200.0,1.75,148
1207,22,15,57.0,0.15,148
1208,73,15,90.0,0.6,149
1209,31,25,200.0,1.75,149
1210,22,15,57.0,0.15,149
1211,73,15,90.0,0.6,150
1212,31,25,200.0,1.75,150
1213,22,15,57.0,0.15,150
1214,73,15,90.0,0.6,151
1215,31,25,200.0,1.75,151
1216,22,15,57.0,0.15,151
1217,73,15,90.0,0.6,152
1218,31,25,200.0,1.75,152
1219,22,15,57.0,0.15,152
1220,73,15,90.0,0.6,153
1221,31,25,200.0,1.75,153
1222,22,15,57.0,0.15,153
1223,73,15,90.0,0.6,154
1224,31,25,200.0,1.75,154
1225,22,15,57.0,0.15,154
1226,73,15,90.0,0.6,155
1227,31,25,200.0,1.75,155
1228,22,15,57.0,0.15,155
1229,73,8,48.0,0.32,156
1230,31,10,80.0,0.7,156
1231,73,7,42.0,0.28,1
1232,31,10,80.0,0.7,1
1233,73,7,42.0,0.28,2
1234,31,10,80.0,0.7,2
1235,73,7,42.0,0.28,3
1236,31,10,80.0,0.7,3
1237,73,7,42.0,0.28,4
1238,31,10,80.0,0.7,4
1239,73,7,42.0,0.28,5
1240,31,10,80.0,0.7,5
1241,73,7,42.0,0.28,6
1242,31,10,80.0,0.7,6
1243,73,7,42.0,0.28,7
1244,31,10,80.0,0.7,7
1245,73,7,42.0,0.28,8
1246,31,10,80.0,0.7,8
1247,73,7,42.0,0.28,9
1248,31,10,80.0,0.7,9
1249,73,7,42.0,0.28,10
1250,31,10,80.0,0.7,10
1251,73,7,42.0,0.28,11
1252,31,10,80.0,0.7,11
1253,73,7,42.0,0.28,12
1254,31,10,80.0,0.7,12
1255,73,7,42.0,0.28,13
1256,31,10,80.0,0.7,13
1257,73,7,42.0,0.28,14
1258,31,10,80.0,0.7,14
1259,73,7,42.0,0.28,15
1260,31,10,80.0,0.7,15
1261,73,7,42.0,0.28,16
1262,31,10,80.0,0.7,16
1311,73,7,42.0,0.28,41
1312,31,8,64.0,0.56,41
1313,73,7,42.0,0.28,42
1314,31,8,64.0,0.56,42
1315,73,7,42.0,0.28,43
1316,31,8,64.0,0.56,43
1317,73,7,42.0,0.28,44
1318,31,8,64.0,0.56,44
1319,73,7,42.0,0.28,45
1320,31,8,64.0,0.56,45
1321,73,7,42.0,0.28,46
1322,31,8,64.0,0.56,46
1323,73,7,42.0,0.28,47
1324,31,8,64.0,0.56,47
1325,73,7,42.0,0.28,48
1326,31,8,64.0,0.56,48
1327,73,7,42.0,0.28,49
1328,31,8,64.0,0.56,49
1329,73,7,42.0,0.28,50
1330,31,8,64.0,0.56,50
1331,73,7,42.0,0.28,51
1332,31,8,64.0,0.56,51
1333,73,7,42.0,0.28,52
1334,31,8,64.0,0.56,52
1335,73,7,42.0,0.28,53
1336,31,8,64.0,0.56,53
1337,73,7,42.0,0.28,54
1338,31,8,64.0,0.56,54
1339,73,7,42.0,0.28,55
1340,31,8,64.0,0.56,55
1341,73,7,42.0,0.28,56
1342,31,8,64.0,0.56,56
1343,73,7,42.0,0.28,57
1344,31,8,64.0,0.56,57
1345,73,7,42.0,0.28,58
1346,31,8,64.0,0.56,58
1347,73,7,42.0,0.28,59
1348,31,8,64.0,0.56,59
1349,73,7,42.0,0.28,60
1350,31,8,64.0,0.56,60
1351,73,7,42.0,0.28,61
1352,31,8,64.0,0.56,61
1353,73,7,42.0,0.28,62
1354,31,8,64.0,0.56,62
1355,73,7,42.0,0.28,63
1356,31,8,64.0,0.56,63
1357,73,7,42.0,0.28,64
1358,31,8,64.0,0.56,64
1359,73,7,42.0,0.28,65
1360,31,8,64.0,0.56,65
1361,73,7,42.0,0.28,66
1362,31,8,64.0,0.56,66
1363,73,7,42.0,0.28,67
1364,31,8,64.0,0.56,67
1365,73,7,42.0,0.28,68
1366,31,8,64.0,0.56,68
1367,73,7,42.0,0.28,69
1368,31,8,64.0,0.56,69
1369,73,7,42.0,0.28,70
1370,31,8,64.0,0.56,70
1371,73,7,42.0,0.28,71
1372,31,8,64.0,0.56,71
1373,73,7,42.0,0.28,72
1374,31,8,64.0,0.56,72
1375,73,7,42.0,0.28,73
1376,31,8,64.0,0.56,73
1377,73,7,42.0,0.28,74
1378,31,8,64.0,0.56,74
1379,73,7,42.0,0.28,75
1380,31,8,64.0,0.56,75
1381,73,7,42.0,0.28,76
1382,31,8,64.0,0.56,76
1383,73,7,42.0,0.28,77
1384,31,8,64.0,0.56,77
1385,73,7,42.0,0.28,78
1386,31,8,64.0,0.56,78
1387,73,7,42.0,0.28,79
1388,31,8,64.0,0.56,79
1389,73,7,42.0,0.28,80
1390,31,8,64.0,0.56,80
1391,73,7,42.0,0.28,81
1392,31,8,64.0,0.56,81
1393,73,7,42.0,0.28,82
1394,31,8,64.0,0.56,82
1395,73,7,42.0,0.28,83
1396,31,8,64.0,0.56,83
1397,73,7,42.0,0.28,84
1398,31,8,64.0,0.56,84
1399,73,7,42.0,0.28,85
1400,31,8,64.0,0.56,85
1401,73,7,42.0,0.28,86
1402,31,8,64.0,0.56,86
1403,73,7,42.0,0.28,87
1404,31,8,64.0,0.56,87
1405,73,7,42.0,0.28,88
1406,31,8,64.0,0.56,88
1407,73,7,42.0,0.28,89
1408,31,8,64.0,0.56,89
1409,73,7,42.0,0.28,90
1410,31,8,64.0,0.56,90
1411,73,7,42.0,0.28,91
1412,31,8,64.0,0.56,91
1413,73,7,42.0,0.28,92
1414,31,8,64.0,0.56,92
1415,73,7,42.0,0.28,93
1416,31,8,64.0,0.56,93
1417,73,7,42.0,0.28,94
1418,31,8,64.0,0.56,94
1419,73,7,42.0,0.28,95
1420,31,8,64.0,0.56,95
1421,73,7,42.0,0.28,96
1422,31,8,64.0,0.56,96
1423,73,7,42.0,0.28,97
1424,31,8,64.0,0.56,97
1425,73,7,42.0,0.28,98
1426,31,8,64.0,0.56,98
1427,73,7,42.0,0.28,99
1428,31,8,64.0,0.56,99
1429,73,7,42.0,0.28,100
1430,31,8,64.0,0.56,100
1431,73,7,42.0,0.28,101
1432,31,8,64.0,0.56,101
1433,73,7,42.0,0.28,102
1434,31,8,64.0,0.56,102
1435,73,7,42.0,0.28,103
1436,31,8,64.0,0.56,103
1437,73,7,42.0,0.28,104
1438,31,8,64.0,0.56,104
1439,73,7,42.0,0.28,105
1440,31,8,64.0,0.56,105
1441,73,7,42.0,0.28,106
1442,31,8,64.0,0.56,106
1443,73,7,42.0,0.28,107
1444,31,8,64.0,0.56,107
1445,73,7,42.0,0.28,108
1446,31,8,64.0,0.56,108
1447,73,7,42.0,0.28,109
1448,31,8,64.0,0.56,109
1449,73,7,42.0,0.28,110
1450,31,8,64.0,0.56,110
1451,73,7,42.0,0.28,111
1452,31,8,64.0,0.56,111
1453,73,7,42.0,0.28,112
1454,31,8,64.0,0.56,112
1455,73,7,42.0,0.28,113
1456,31,8,64.0,0.56,113
1457,73,7,42.0,0.28,114
1458,31,8,64.0,0.56,114
1459,73,7,42.0,0.28,115
1460,31,8,64.0,0.56,115
1461,73,7,42.0,0.28,116
1462,31,8,64.0,0.56,116
1463,73,7,42.0,0.28,117
1464,31,8,64.0,0.56,117
1465,73,7,42.0,0.28,118
1466,31,8,64.0,0.56,118
1467,73,7,42.0,0.28,119
1468,31,8,64.0,0.56,119
1469,73,7,42.0,0.28,120
1470,31,8,64.0,0.56,120
1471,73,12,72.0,0.48,121
1472,31,7,56.0,0.49,121
1473,73,12,72.0,0.48,122
1474,31,7,56.0,0.49,122
1475,73,12,72.0,0.48,123
1476,31,7,56.0,0.49,123
1477,73,12,72.0,0.48,124
1478,31,7,56.0,0.49,124
1479,73,12,72.0,0.48,125
1480,31,7,56.0,0.49,125
1481,73,12,72.0,0.48,126
1482,31,7,56.0,0.49,126
1483,73,12,72.0,0.48,127
1484,31,7,56.0,0.49,127
1485,73,12,72.0,0.48,128
1486,31,7,56.0,0.49,128
1487,73,12,72.0,0.48,129
1488,31,7,56.0,0.49,129
1489,73,12,72.0,0.48,130
1490,31,7,56.0,0.49,130
1491,73,12,72.0,0.48,131
1492,31,7,56.0,0.49,131
1493,73,12,72.0,0.48,132
1494,31,7,56.0,0.49,132
1495,73,12,72.0,0.48,133
1496,31,7,56.0,0.49,133
1497,73,12,72.0,0.48,134
1498,31,7,56.0,0.49,134
1499,73,12,72.0,0.48,135
1500,31,7,56.0,0.49,135
1501,73,12,72.0,0.48,136
1502,31,7,56.0,0.49,136
1503,73,12,72.0,0.48,137
1504,31,7,56.0,0.49,137
1505,73,12,72.0,0.48,138
1506,31,7,56.0,0.49,138
1507,73,12,72.0,0.48,139
1508,31,7,56.0,0.49,139
1509,73,12,72.0,0.48,140
1510,31,7,56.0,0.49,140
1511,73,12,72.0,0.48,141
1512,31,7,56.0,0.49,141
1513,73,12,72.0,0.48,142
1514,31,7,56.0,0.49,142
1515,73,12,72.0,0.48,143
1516,31,7,56.0,0.49,143
1517,73,12,72.0,0.48,144
1518,31,7,56.0,0.49,144
1519,73,12,72.0,0.48,145
1520,31,7,56.0,0.49,145
1521,73,12,72.0,0.48,146
1522,31,7,56.0,0.49,146
1523,73,12,72.0,0.48,147
1524,31,7,56.0,0.49,147
1525,73,12,72.0,0.48,148
1526,31,7,56.0,0.49,148
1527,73,12,72.0,0.48,149
1528,31,7,56.0,0.49,149
1529,73,12,72.0,0.48,150
1530,31,7,56.0,0.49,150
1531,73,12,72.0,0.48,151
1532,31,7,56.0,0.49,151
1533,73,12,72.0,0.48,152
1534,31,7,56.0,0.49,152
1535,73,12,72.0,0.48,153
1536,31,7,56.0,0.49,153
1537,73,12,72.0,0.48,154
1538,31,7,56.0,0.49,154
1539,73,12,72.0,0.48,155
1540,31,7,56.0,0.49,155
1541,73,12,72.0,0.48,156
1542,31,7,56.0,0.49,156
1543,73,10,60.0,0.4,157
1544,31,5,40.0,0.35,157
1545,73,10,60.0,0.4,158
1546,31,5,40.0,0.35,158
1547,73,10,60.0,0.4,159
1548,31,5,40.0,0.35,159
1549,73,10,60.0,0.4,160
1550,31,5,40.0,0.35,160
1551,73,10,60.0,0.4,161
1552,31,5,40.0,0.35,161
1553,73,10,60.0,0.4,162
1554,31,5,40.0,0.35,162
1555,73,10,60.0,0.4,163
1556,31,5,40.0,0.35,163
1557,73,10,60.0,0.4,164
1558,31,5,40.0,0.35,164
1559,73,10,60.0,0.4,165
1560,31,5,40.0,0.35,165
1561,73,10,60.0,0.4,166
1562,31,5,40.0,0.35,166
1563,73,10,60.0,0.4,167
1564,31,5,40.0,0.35,167
1565,73,10,60.0,0.4,168
1566,31,5,40.0,0.35,168
1567,73,10,60.0,0.4,169
1568,31,5,40.0,0.35,169
1569,73,10,60.0,0.4,170
1570,31,5,40.0,0.35,170
1571,73,10,60.0,0.4,171
1572,31,5,40.0,0.35,171
1573,73,10,60.0,0.4,172
1574,31,5,40.0,0.35,172
1575,73,10,60.0,0.4,173
1576,31,5,40.0,0.35,173
1577,73,10,60.0,0.4,174
1578,31,5,40.0,0.35,174
1579,73,10,60.0,0.4,175
1580,31,5,40.0,0.35,175
1581,73,10,60.0,0.4,176
1582,31,5,40.0,0.35,176
1583,73,10,60.0,0.4,177
1584,31,5,40.0,0.35,177
1585,73,10,60.0,0.4,178
1586,31,5,40.0,0.35,178
1587,73,10,60.0,0.4,179
1588,31,5,40.0,0.35,179
1589,73,10,60.0,0.4,180
1590,31,5,40.0,0.35,180
1591,73,10,60.0,0.4,181
1592,31,5,40.0,0.35,181
1593,73,10,60.0,0.4,182
1594,31,5,40.0,0.35,182
1595,73,10,60.0,0.4,183
1596,31,5,40.0,0.35,183
1597,73,10,60.0,0.4,184
1598,31,5,40.0,0.35,184
1599,73,10,60.0,0.4,185
1600,31,5,40.0,0.35,185
1601,73,10,60.0,0.4,186
1602,31,5,40.0,0.35,186
1603,73,10,60.0,0.4,187
1604,31,5,40.0,0.35,187
1605,73,10,60.0,0.4,188
1606,31,5,40.0,0.35,188
1607,73,10,60.0,0.4,189
1608,31,5,40.0,0.35,189
1609,73,10,60.0,0.4,190
1610,31,5,40.0,0.35,190
1611,73,10,60.0,0.4,191
1612,31,5,40.0,0.35,191
1613,73,10,60.0,0.4,192
1614,31,5,40.0,0.35,192
1615,73,10,60.0,0.4,193
1616,31,5,40.0,0.35,193
1617,73,10,60.0,0.4,194
1618,31,5,40.0,0.35,194
1619,73,10,60.0,0.4,195
1620,31,5,40.0,0.35,195
1621,73,10,60.0,0.4,196
1622,31,5,40.0,0.35,196
1623,73,10,60.0,0.4,197
1624,31,5,40.0,0.35,197
1625,73,10,60.0,0.4,198
1626,31,5,40.0,0.35,198
1627,73,10,60.0,0.4,199
1628,31,5,40.0,0.35,199
1629,73,10,60.0,0.4,200
1630,31,5,40.0,0.35,200
1631,73,10,60.0,0.4,201
1632,31,5,40.0,0.35,201
1633,73,10,60.0,0.4,202
1634,31,5,40.0,0.35,202
1635,73,10,60.0,0.4,203
1636,31,5,40.0,0.35,203
1637,73,10,60.0,0.4,204
1638,31,5,40.0,0.35,204
1639,73,10,60.0,0.4,205
1640,31,5,40.0,0.35,205
1641,73,10,60.0,0.4,206
1642,31,5,40.0,0.35,206
1643,73,10,60.0,0.4,207
1644,31,5,40.0,0.35,207
1645,73,10,60.0,0.4,208
1646,31,5,40.0,0.35,208
1647,73,10,60.0,0.4,209
1648,31,5,40.0,0.35,209
1649,73,10,60.0,0.4,210
1650,31,5,40.0,0.35,210
1651,73,12,72.0,0.48,211
1652,22,12,45.6,0.12,211
1653,73,12,72.0,0.48,212
1654,22,12,45.6,0.12,212
1655,27,10,13.0,0.4,212
1656,73,12,72.0,0.48,213
1657,22,12,45.6,0.12,213
1658,27,5,6.5,0.2,213
1662,73,12,72.0,0.48,215
1663,22,12,45.6,0.12,215
1664,27,5,6.5,0.2,215
1665,73,12,72.0,0.48,216
1666,22,12,45.6,0.12,216
1667,27,5,6.5,0.2,216
1668,73,12,72.0,0.48,217
1669,22,12,45.6,0.12,217
1670,27,5,6.5,0.2,217
1671,73,12,72.0,0.48,218
1672,22,12,45.6,0.12,218
1673,27,5,6.5,0.2,218
1680,73,12,72.0,0.48,221
1681,22,12,45.6,0.12,221
1682,27,5,6.5,0.2,221
1683,73,12,72.0,0.48,222
1684,22,12,45.6,0.12,222
1685,27,5,6.5,0.2,222
1689,73,12,72.0,0.48,224
1690,22,12,45.6,0.12,224
1691,27,5,6.5,0.2,224
1692,73,12,72.0,0.48,225
1693,22,12,45.6,0.12,225
1694,27,5,6.5,0.2,225
1695,73,12,72.0,0.48,226
1696,22,12,45.6,0.12,226
1697,27,5,6.5,0.2,226
1716,73,12,72.0,0.48,233
1717,22,12,45.6,0.12,233
1718,27,5,6.5,0.2,233
1719,73,12,72.0,0.48,234
1720,22,12,45.6,0.12,234
1721,27,5,6.5,0.2,234
1722,73,12,72.0,0.48,235
1723,22,12,45.6,0.12,235
1724,27,5,6.5,0.2,235
1725,73,12,72.0,0.48,236
1726,22,12,45.6,0.12,236
1727,27,5,6.5,0.2,236
1728,73,12,72.0,0.48,237
1729,22,12,45.6,0.12,237
1730,27,5,6.5,0.2,237
1731,73,12,72.0,0.48,238
1732,22,12,45.6,0.12,238
1733,27,5,6.5,0.2,238
1734,73,12,72.0,0.48,239
1735,22,12,45.6,0.12,239
1736,27,5,6.5,0.2,239
1737,73,12,72.0,0.48,240
1738,22,12,45.6,0.12,240
1739,27,5,6.5,0.2,240
1740,22,12,45.6,0.12,241
1741,27,5,6.5,0.2,241
1742,22,12,45.6,0.12,242
1743,27,5,6.5,0.2,242
1744,22,12,45.6,0.12,243
1745,27,5,6.5,0.2,243
1746,22,12,45.6,0.12,244
1747,27,5,6.5,0.2,244
1748,22,12,45.6,0.12,245
1749,27,5,6.5,0.2,245
1750,22,12,45.6,0.12,246
1751,27,5,6.5,0.2,246
1752,22,12,45.6,0.12,247
1753,27,5,6.5,0.2,247
1754,22,12,45.6,0.12,248
1755,27,5,6.5,0.2,248
1756,22,12,45.6,0.12,249
1757,27,5,6.5,0.2,249
1758,22,12,45.6,0.12,250
1759,27,5,6.5,0.2,250
1760,22,12,45.6,0.12,251
1761,27,5,6.5,0.2,251
1766,22,12,45.6,0.12,254
1767,27,5,6.5,0.2,254
1770,22,12,45.6,0.12,256
1771,27,5,6.5,0.2,256
1772,22,12,45.6,0.12,257
1773,27,5,6.5,0.2,257
1774,22,12,45.6,0.12,258
1775,27,5,6.5,0.2,258
1776,22,12,45.6,0.12,259
1777,27,5,6.5,0.2,259
1778,22,12,45.6,0.12,260
1779,27,5,6.5,0.2,260
1780,22,12,45.6,0.12,261
1781,27,5,6.5,0.2,261
1782,22,12,45.6,0.12,262
1783,27,5,6.5,0.2,262
1784,22,12,45.6,0.12,263
1785,27,5,6.5,0.2,263
1786,22,12,45.6,0.12,264
1787,27,5,6.5,0.2,264
1792,22,12,45.6,0.12,267
1793,27,5,6.5,0.2,267
1794,22,12,45.6,0.12,268
1795,27,5,6.5,0.2,268
1798,22,12,45.6,0.12,270
1799,27,5,6.5,0.2,270
1802,22,12,45.6,0.12,272
1803,27,5,6.5,0.2,272
1804,22,12,45.6,0.12,273
1805,27,5,6.5,0.2,273
1806,22,12,45.6,0.12,274
1807,27,5,6.5,0.2,274
1808,22,12,45.6,0.12,275
1809,27,5,6.5,0.2,275
1810,22,12,45.6,0.12,276
1811,27,5,6.5,0.2,276
1814,22,12,45.6,0.12,278
1815,27,5,6.5,0.2,278
1820,22,12,45.6,0.12,281
1821,27,5,6.5,0.2,281
1822,22,12,45.6,0.12,282
1823,27,5,6.5,0.2,282
1824,22,12,45.6,0.12,283
1825,27,5,6.5,0.2,283
1826,22,12,45.6,0.12,284
1827,27,5,6.5,0.2,284
1828,22,12,45.6,0.12,285
1829,27,5,6.5,0.2,285
1830,22,12,45.6,0.12,286
1831,27,5,6.5,0.2,286
1832,22,12,45.6,0.12,287
1833,27,5,6.5,0.2,287
1834,22,12,45.6,0.12,288
1835,27,5,6.5,0.2,288
1836,22,12,45.6,0.12,289
1837,27,5,6.5,0.2,289
1840,22,12,45.6,0.12,291
1841,27,5,6.5,0.2,291
1842,22,12,45.6,0.12,292
1843,27,5,6.5,0.2,292
1846,22,12,45.6,0.12,294
1847,27,5,6.5,0.2,294
1848,22,12,45.6,0.12,295
1849,27,5,6.5,0.2,295
1850,22,12,45.6,0.12,296
1851,27,5,6.5,0.2,296
1852,22,12,45.6,0.12,297
1853,27,5,6.5,0.2,297
1854,22,12,45.6,0.12,298
1855,27,5,6.5,0.2,298
1856,22,12,45.6,0.12,299
1857,27,5,6.5,0.2,299
1858,22,12,45.6,0.12,300
1859,27,5,6.5,0.2,300
1860,22,12,45.6,0.12,301
1861,27,5,6.5,0.2,301
1862,22,12,45.6,0.12,302
1863,27,5,6.5,0.2,302
1864,22,12,45.6,0.12,303
1865,27,5,6.5,0.2,303
1866,22,12,45.6,0.12,304
1867,27,5,6.5,0.2,304
1868,22,12,45.6,0.12,305
1869,27,5,6.5,0.2,305
1870,22,12,45.6,0.12,306
1871,27,5,6.5,0.2,306
1872,22,12,45.6,0.12,307
1873,27,5,6.5,0.2,307
1874,22,12,45.6,0.12,308
1875,27,5,6.5,0.2,308
1876,22,12,45.6,0.12,309
1877,27,5,6.5,0.2,309
1878,22,12,45.6,0.12,310
1879,27,5,6.5,0.2,310
1880,22,12,45.6,0.12,311
1881,27,5,6.5,0.2,311
1882,22,12,45.6,0.12,312
1883,27,5,6.5,0.2,312
1884,22,12,45.6,0.12,313
1885,22,12,45.6,0.12,314
1886,27,5,6.5,0.2,313
1887,27,5,6.5,0.2,314
1888,22,12,45.6,0.12,315
1889,27,5,6.5,0.2,315
1890,22,12,45.6,0.12,316
1891,27,5,6.5,0.2,316
1892,22,12,45.6,0.12,317
1893,27,5,6.5,0.2,317
1894,22,12,45.6,0.12,318
1895,27,5,6.5,0.2,318
1896,22,12,45.6,0.12,319
1897,27,5,6.5,0.2,319
1898,22,12,45.6,0.12,320
1899,27,5,6.5,0.2,320
1900,73,10,60.0,0.4,321
1901,22,10,38.0,0.1,321
1902,73,10,60.0,0.4,322
1903,22,10,38.0,0.1,322
1904,73,10,60.0,0.4,323
1905,22,10,38.0,0.1,323
1906,73,10,60.0,0.4,324
1907,22,10,38.0,0.1,324
1908,73,10,60.0,0.4,325
1909,22,10,38.0,0.1,325
1910,73,10,60.0,0.4,326
1911,22,10,38.0,0.1,326
1912,73,10,60.0,0.4,327
1913,22,10,38.0,0.1,327
1914,73,10,60.0,0.4,328
1915,22,10,38.0,0.1,328
1916,73,10,60.0,0.4,329
1917,22,10,38.0,0.1,329
1918,73,10,60.0,0.4,330
1919,22,10,38.0,0.1,330
1920,73,10,60.0,0.4,331
1921,22,10,38.0,0.1,331
1922,73,10,60.0,0.4,332
1923,22,10,38.0,0.1,332
1924,73,10,60.0,0.4,333
1925,22,10,38.0,0.1,333
1926,73,10,60.0,0.4,334
1927,22,10,38.0,0.1,334
1928,73,10,60.0,0.4,335
1929,22,10,38.0,0.1,335
1930,73,10,60.0,0.4,336
1931,22,10,38.0,0.1,336
1932,73,10,60.0,0.4,337
1933,22,10,38.0,0.1,337
1934,73,10,60.0,0.4,338
1935,22,10,38.0,0.1,338
1936,73,10,60.0,0.4,339
1937,22,10,38.0,0.1,339
1938,73,10,60.0,0.4,340
1939,22,10,38.0,0.1,340
2138,27,3,3.9,0.12,440
2139,31,4,32.0,0.28,440
2140,27,3,3.9,0.12,441
2141,31,4,32.0,0.28,441
2142,27,3,3.9,0.12,442
2143,31,4,32.0,0.28,442
2144,27,3,3.9,0.12,443
2145,31,4,32.0,0.28,443
2146,27,3,3.9,0.12,444
2147,31,4,32.0,0.28,444
2148,27,3,3.9,0.12,445
2149,31,4,32.0,0.28,445
