id,created_at,updated_at,address,code,end_time,latitude,longitude,name,start_time,penalty_cost,dx_code
138,1658977139731,1658977139739,"122 P. Vọng, Phương Liệt, Hai Bà Trưng, Hà Nội, Việt Nam",C138,79200,20.996905,105.8427279,WinMart+ 122 Phố Vọng,28800,1250,62e1fb73a8246413de0abb59
245,1658997487036,1658997487042,"242 Phố Lê Thanh Nghị, Đồng Tâm, Hai Bà Trưng, Hà Nội",C245,79200,21.0019762,105.8424844,WinMart+ 242 Lê Thanh Nghị,27000,1100,62e24aeea8246413de0ac548
168,1658980230895,1658980230908,"VinMart+, Nguyễn Đức Cảnh, Tương Mai, Hoàng Mai, Hà Nội",C168,79200,20.9879025,105.8517093,VinMart+  Nguyễn Đức Cảnh,28800,1250,62e20786a8246413de0abd93
374,1659037675045,1659037675052,"88 Đ. Trường Chinh, Phương Đình, Đống Đa, Hà Nội 10000, Việt Nam",C374,79200,20.9988352,105.8383131,Siêu thị Điện máy XANH  - 88 Trường Chinh,28800,2100,62e2e7eafb8c560e0ddb0be8
232,1658996959726,1658996959733,"167 Phố Trần Đại Nghĩa, Đồng Tâm, Hai Bà Trưng, Hà Nội",C232,79200,21.0005319,105.8454571,WinMart+ 167 Trần Đại Nghĩa,27000,1100,62e248dfa8246413de0ac451
1,1658895466038,1658895466072,"Tầng B1, TTTM Vincom Center Liễu Giai, Số 29 Liễu Giai, P. Ngọc Khánh, Q. Ba Đình, Hà Nội",C1,75600,21.0311,105.8136648,VinMart Liễu Giai,28800,1000,62e0bc682c553306621a180e
280,1658998535829,1658998535839,"16 Ngô Thì Nhậm, Hà Cầu, Hà Đông, Hà Nội",C280,79200,20.9686767,105.7693715,WinMart+ Liền Kề 16-19 Ngô Thì Nhậm,27000,1100,62e24f07a8246413de0ac7e1
294,1658998952369,1658998952380,"37 Phố Lê Lợi, Nguyễn Trãi, Hà Đông, Hà Nội",C294,79200,20.9711998,105.7776999,WinMart+ 37 Lê Lợi,27000,1100,62e250a8a8246413de0ac8eb
66,1658972579624,1658972579632,"TTTM Thiên Sơn Plaza, 89 Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",C66,73800,21.0283527,105.7688296,WinMart Lê Đức Thọ,27000,1200,62e1e9a3a8246413de0ab601
161,1658979801951,1658979801962,"WinMart+, 268 Lê Trọng Tấn, Khương Mai, Thanh Xuân, Hà Nội",C161,79200,20.9902864,105.8335593,WinMart+ 268 Lê Trọng Tấn,28800,1250,62e205d9a8246413de0abd0e
225,1658996695849,1658996695861,"348 P. Lạc Trung, Thanh Lương, Hai Bà Trưng, Hà Nội 11622, Việt Nam",C225,79200,21.003158,105.868858,WinMart+ 348 Lạc Trung,27000,1300,62e247d7a8246413de0ac2dc
311,1659031830309,1659031830318,"D22, Nơ 12, Khu đô thị mới Định Công P, Định Công, Hoàng Mai, Hà Nội, Việt Nam",C311,75600,20.9877167,105.8315992,"Circle K D22, N12",25200,1100,62e2d116fb8c560e0ddb073b
163,1658979963204,1658979963212,"WinMart+, Hoàng Văn Thái, Khương Mai, Thanh Xuân, Hà Nội",C163,79200,20.9903456,105.8335762,WinMart+ Hoàng Văn Thái - Khương Mai,28800,1250,62e2067aa8246413de0abd34
176,1658980616553,1658980616559,"402 Đ. Kim Giang, Đại Kim, Thanh Xuân, Hà Nội, Việt Nam",C176,79200,20.9743944,105.8246947,WinMart+ 402 Kim Giang,28800,1250,62e20908a8246413de0abe2b
264,1658998089458,1658998089467,"357 Đ. Xuân Đỉnh, phường Xuân Đỉnh, Tây Hồ, Hà Nội",C264,79200,21.0716561,105.790145,WinMart+ 357 Xuân Đỉnh,27000,1100,62e24d49a8246413de0ac6b1
101,1658975366457,1658975366467,"WinMart+ - BT4-B-1.3-7, Khu đô thị mới Đặng Xá II, Đặng Xá, Gia Lâm, Hà Nội",C101,73800,21.0287612,105.9611748,"WinMart+ Khu đô thị mới, Gia Lâm",27000,1200,62e1f486a8246413de0ab89a
157,1658979550721,1658979550732,"22 P. Bùi Xương Trạch, Khương Đình, Thanh Xuân, Hà Nội, Việt Nam",C157,79200,20.9916094,105.8172299,WinMart+ 22 Bùi Xương Trạch,28800,1250,62e204dea8246413de0abcc2
80,1658974170704,1658974170712,"T8, 458 Đường Minh Khai, Khu đô thị Times City, phường Vĩnh Tuy, quận Hai Bà Trưng, thành phố Hà Nội",C80,73800,20.9939208,105.8695352,WinMart Times City,27000,1200,62e1efdaa8246413de0ab70b
307,1659031714583,1659031714594,"6 Trần Khát Chân, Thanh Lương, Hai Bà Trưng, Hà Nội, Việt Nam",C307,75600,21.007863,105.863606,Circle K 6 Trần Khát Chân,25200,1100,62e2d0a2fb8c560e0ddb06ef
189,1658981114434,1658981114443,"68 Phố Yên Duyên, Yên Sở, Hoàng Mai, Hà Nội",C189,79200,20.9724033,105.8681474,WinMart+ 68 Yên Duyên,28800,1250,62e20afaa8246413de0abf22
57,1658901193995,1658901194011,"1132 Đường Láng, Phường Láng Thượng, Quận Đống Đa, Thành phố Hà Nội",C57,74700,21.0252216,105.7986565,WinMart+ 1132 Đường Láng,27900,1100,62e0d2c92c553306621a27d6
365,1659037199661,1659037199667,"421 Đường Phạm Văn Đồng, Tổ dân phố Hoàng 14, Bắc Từ Liêm, Hà Nội, Việt Nam",C365,79200,21.0605827,105.7836325,Điện máy xanh - 421 Đường Phạm Văn Đồng,28800,2100,62e2e60ffb8c560e0ddb0b3d
334,1659034153935,1659034153941,"204 Đ. Trần Quang Khải, Tràng Tiền, Hoàn Kiếm, Hà Nội, Việt Nam",C334,75600,21.0276965,105.8580662,Circle K - 204 Trần Quang Khải,25200,1100,62e2da29fb8c560e0ddb08f0
142,1658978847348,1658978847357,WinMart+ 232 Khương Đình,C142,79200,20.9925281,105.8134928,WinMart+ 232 Khương Đình,28800,1250,62e2021ea8246413de0abba5
186,1658980967242,1658980967254,"207 Định Công Thượng, Định Công, Thanh Xuân, Hà Nội, Việt Nam",C186,79200,20.9846035,105.8232334,WinMart+ 207 Định Công Thượng,28800,1250,62e20a66a8246413de0abee9
48,1658900780278,1658900780307,"104C Ngọc Hà, Phường Đội Cấn, Quận Ba Đình, Thành phố Hà Nội",C48,74700,21.0373032,105.8309626,WinMart+ 104C Ngọc Hà,27900,1100,62e0d12b2c553306621a272b
169,1658980265033,1658980265040,"Lô 8-3A. Khu công nghiệp, Đ. Tam Trinh, Hoàng Văn Thụ, Hoàng Mai, Hà Nội 11713, Việt Nam",C169,79200,20.9863393,105.8635604,WinMart+ Lô 8- 3A Kcn Hoàng Mai,28800,1250,62e207a8a8246413de0abda6
215,1658996279709,1658996279718,"38 Phố Trường Lâm, Ô Cách, Đức Giang, Long Biên, Hà Nội",C215,79200,21.0620238,105.8962722,WinMart+ 38 Trường Lâm,27000,1300,62e24637a8246413de0ac200
355,1659036868808,1659036868815,"22 P. Phan Kế Bính, Cống Vị, Ba Đình, Hà Nội, Việt Nam",C355,75600,21.0346364,105.8119449,Circle K - 22 P. Phan Kế Bính,25200,1100,62e2e4c4fb8c560e0ddb0a7f
165,1658980059164,1658980059173,"WinMart+, Phố Tô Vĩnh Diện, Khương Trung, Thanh Xuân, Hà Nội",C165,79200,21.0001159,105.8220386,WinMart+ Số 3 Tô Vĩnh Diện,28800,1250,62e206daa8246413de0abd5a
122,1658976556859,1658976556867,"443 Đội Cấn, Vĩnh Phú, Ba Đình, Hà Nội, Việt Nam",C122,73800,21.0380512,105.8106722,WinMart+ Đội Cấn,27000,1200,62e1f92ca8246413de0aba29
68,1658972713193,1658972713202,"HH2 - Meco Complex, Tầng 1, Toà, Ng. 102 Trường Chinh, Phương Đình, Đống Đa, Hà Nội, Việt Nam",C68,73800,20.9999732,105.8363229,WinMart Trường Chinh,27000,1200,62e1ea28a8246413de0ab627
348,1659036417058,1659036417070,"105 Phố Chùa Láng, Láng Thượng, Đống Đa, Hà Nội, Việt Nam",C348,75600,21.0232494,105.8048936,Circle K - 105 Phố Chùa Láng,25200,1100,62e2e300fb8c560e0ddb09fa
227,1658996760713,1658996760722,"WinMart+, Đê Tô Hoàng, Cầu Dền, Hai Bà Trưng, Hà Nội",C227,79200,21.0074001,105.8499148,WinMart+ 38 Đê Tô Hoàng,27000,1300,62e24818a8246413de0ac302
302,1659031567100,1659031567110,"12 Đ. Tam Trinh, Vĩnh Tuy, Hoàng Mai, Hà Nội, Việt Nam",C302,75600,20.9958667,105.8627569,Circle K Tam Trinh,25200,1100,62e2d00efb8c560e0ddb0690
297,1659031436247,1659031436254,"232 P. Lạc Trung, Thanh Lương, Hai Bà Trưng, Hà Nội, Việt Nam",C297,75600,21.003125,105.8668833,Circle K 232 Lạc Trung,25200,1100,62e2cf8bfb8c560e0ddb0631
309,1659031766281,1659031766290,"33 P. Dương Văn Bé, Vĩnh Phú, Hai Bà Trưng, Hà Nội, Việt Nam",C309,75600,21.0002169,105.8722994,Circle K Dương Văn Bé,25200,1100,62e2d0d5fb8c560e0ddb0715
95,1658974933296,1658974933308,"384 Đ. Bạch Đằng, Chương Dương, Hoàn Kiếm, Hà Nội, Việt Nam",C95,73800,21.0218524,105.8627467,WinMart+ 384 Bạch Đằng,27000,1200,62e1f2d5a8246413de0ab828
239,1658997303420,1658997303444,"17 Phố Nguyễn Thượng Hiền, Nguyễn Du, Hai Bà Trưng, Hà Nội",C239,79200,21.018794,105.8426206,WinMart+ 17 Nguyễn Thượng Hiền,27000,1100,62e24a37a8246413de0ac4d6
4,1658895551541,1658895551559,"TTTM Vincom Nguyễn Chí Thanh, Sô 54A Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",C4,75600,21.0234901,105.8093995,VinMart Nguyễn Chí Thanh,28800,1000,62e0bcbf2c553306621a1847
322,1659033669052,1659033669062,"118 P. Tuệ Tĩnh, Nguyễn Du, Hai Bà Trưng, Hà Nội, Việt Nam",C322,75600,21.0154738,105.8474265,Circle K - 118 P. Tuệ Tĩnh,25200,1100,62e2d844fb8c560e0ddb080c
59,1658901254549,1658901254567,"11 Ngô Sĩ Liên, Phường Văn Miếu, Quận Đống Đa, Thành phố Hà Nội",C59,74700,21.0275313,105.8389718,WinMart+ 11 Ngô Sĩ Liên,27900,1100,62e0d3062c553306621a27fc
62,1658972367482,1658972367490,"Tổ hợp nhà đa năng, ở 28 tầng, Trần Đăng Ninh, Làng Quốc tế Thăng Long, Cầu Giấy, Hà Nội, Việt Nam",C62,73800,21.0382547,105.7940821,WinMart Thăng Long,27000,1200,62e1e8cfa8246413de0ab5b5
167,1658980200225,1658980200232,"Vinmart+ đường P. Trần Điền, Khu đô thị Định Công, Hoàng Mai, Hà Nội, Việt Nam",C167,79200,20.9914504,105.8325043,WinMart+ Trần Điền,28800,1250,62e20767a8246413de0abd80
281,1658998556015,1658998556061,"84 Phố Bế Văn Đàn, Quang Trung, Hà Đông, Hà Nội",C281,79200,20.9688503,105.7721037,WinMart+ 84 Bế Văn Đàn - Hà Đông,27000,1100,62e24f1ba8246413de0ac7f4
228,1658996841027,1658996841038,"Chung cư N3- Nguyễn Công Trứ, Ngõ tập thể H5 Nguyễn Công Trứ, Phố Huế, Hai Bà Trưng, Hà Nội",C228,79200,21.0118107,105.8542049,WinMart+ N3 Nguyễn Công Trứ,27000,1100,62e24868a8246413de0ac405
123,1658976582740,1658976582750,"66 Đặng Tiến Đông, Phường Ô Chợ Dừa, Quận Đống Đa, Thành phố Hà Nội",C123,73800,21.0159499,105.8197992,WinMart+ 66 Đặng Tiến Đông,27000,1200,62e1f946a8246413de0aba3c
190,1658981157205,1658981157216,"87 Ngõ 192 Lê Trọng Tấn, Định Công, Thanh Xuân, Hà Nội",C190,79200,20.9928713,105.8292341,WinMart+ 87 Ngõ 192 Lê Trọng Tấn,28800,1250,62e20b24a8246413de0abf35
361,1659037097719,1659037097730,"81 Đ. Lê Đức Thọ, Mỹ Đình, Nam Từ Liêm, Hà Nội, Việt Nam",C361,79200,21.0301343,105.7693658,Điện máy xanh - 81 Lê Đức Thọ,28800,2100,62e2e5a9fb8c560e0ddb0af1
188,1658981090380,1658981090387,"353 Phố Nam Dư, Trần Phú, Hoàng Mai, Hà Nội",C188,79200,20.9792667,105.8864419,WinMart+ 353 Nam Dư,28800,1250,62e20ae2a8246413de0abf0f
208,1658996073287,1658996073294,"WinMart+, Ngõ 22 Phố Phú Viên, Bồ Đề, Long Biên, Hà Nội",C208,79200,21.0385769,105.8658909,WinMart+  Ngõ 22 Phố Phú Viên,27000,1300,62e24569a8246413de0ac17b
149,1658979160050,1658979160081,"165 P. Tô Hiệu, Dịch Vọng, Cầu Giấy, Hà Nội, Việt Nam",C149,79200,21.0415329,105.794327,WinMart+ Ngõ 76 Mai Dịch,28800,1250,62e20357a8246413de0abc2a
380,1659038190284,1659038190291,"Xóm 2, thôn, Quỳnh Đô, Thanh Trì, Hà Nội, Việt Nam",C380,79200,20.9836107,105.916052,Siêu thị Điện máy XANH - Quỳnh Đô,28800,2100,62e2e9edfb8c560e0ddb0c5a
58,1658901229727,1658901229738,"169 Đặng Tiến Đông, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội",C58,74700,21.0136536,105.8222912,WinMart+ 169 Đặng Tiến Đông,27900,1100,62e0d2ed2c553306621a27e9
333,1659034087580,1659034087587,"27 P. Đinh Tiên Hoàng, Hàng Trống, Hoàn Kiếm, Hà Nội, Việt Nam",C333,75600,21.032023,105.8525637,Circle K - 27 Đinh Tiên Hoàng,25200,1100,62e2d9e7fb8c560e0ddb08dd
317,1659032015194,1659032015202,"46 Lê Trọng Tấn, Khương Mai, Thanh Xuân, Hà Nội, Việt Nam",C317,75600,20.9997704,105.8277226,Circle K - 46 Lê Trọng Tấn,25200,1100,62e2d1cefb8c560e0ddb07ad
128,1658976847234,1658976847241,"150 Nguyễn Lương Bằng, Quang Trung, Đống Đa, Hà Nội, Việt Nam",C128,79200,21.0156452,105.8280662,WinMart+ 150 Nguyễn Lương Bằng,28800,1250,62e1fa4ea8246413de0aba9b
259,1658997932755,1658997932780,"Số 354-356 Mỹ Đình phường Mỹ Đình 1, Từ Liêm, Hà Nội, Việt Nam",C259,79200,21.0221606,105.771796,WinMart+ N4-A5 Mỹ Đình,27000,1100,62e24caca8246413de0ac652
283,1658998607362,1658998607369,"121 Đường Tô Hiệu, Nguyễn Trãi, Hà Đông, Hà Nội",C283,79200,20.9664591,105.7775736,WinMart+ 121-123 Tô Hiệu,27000,1100,62e24f4fa8246413de0ac81a
18,1658896393622,1658896393632,"Tầng 1 nhà CT7A, khu đô thị mới, Văn Quán, Yên Phúc, Hà Đông, Hà Nội, Việt Nam",C18,75600,20.9703841,105.7868365,WinMart Văn Quá,28800,1000,62e0c0092c553306621a1951
86,1658974645606,1658974645613,"Số 208L Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",C86,73800,20.99352,105.8316225,WinMart+ 208L Lê Trọng Tấn,27000,1200,62e1f1b5a8246413de0ab77d
185,1658980933677,1658980933714,"Liền kề C15 NƠ 19, khu đô thị mới, Hoàng Mai, Hà Nội, Việt Nam",C185,79200,20.9836984,105.8636257,WinMart+ C15 Nơ 19 Định Công,28800,1250,62e20a45a8246413de0abed6
369,1659037478758,1659037478766,"205 P. Tôn Đức Thắng, Hàng Bột, Đống Đa, Hà Nội, Việt Nam",C369,79200,21.0218032,105.8316837,"Siêu thị Điện máy XANH Tôn Đức Thắng, Đống Đa",28800,2100,62e2e726fb8c560e0ddb0b89
184,1658980865135,1658980865141,"9 Phố Thịnh Liệt, Thịnh Liệt, Hoàng Mai, Hà Nội",C184,79200,20.9740814,105.8412509,WinMart+ 9 Thịnh Liệt,28800,1250,62e20a00a8246413de0abec3
207,1658996035463,1658996035473,"51 Ngõ 53 Vũ Xuân Thiều, Sài Đồng, Long Biên, Hà Nội",C207,79200,21.0325032,105.9131525,WinMart+ 51 Ngõ 53 Vũ Xuân Thiều,27000,1300,62e24543a8246413de0ac168
103,1658975450666,1658975450675,"284 Tựu Liệt, Xã Tam Hiệp, Huyện Thanh Trì, Thành phố Hà Nội",C103,73800,20.9530705,105.8338115,"WinMart+ - 284 Tựu Liệt, Tam Hiệp, Thanh Trì",27000,1200,62e1f4daa8246413de0ab8c0
339,1659034396649,1659034396660,"138 P.Trung Hòa, Yên Hoà, Cầu Giấy, Hà Nội, Việt Nam",C339,75600,21.0171442,105.7992584,Circle k - 138 Trung Hòa,25200,1100,62e2db1cfb8c560e0ddb094f
160,1658979724730,1658979724740,"47 Đ. Khương Đình, Thượng Đình, Thanh Xuân, Hà Nội, Việt Nam",C160,79200,20.9967425,105.8136954,WinMart+ 47 Khương Đình,28800,1250,62e2058ca8246413de0abcfb
9,1658895857396,1658895857428,"51 Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội",C9,75600,21.0645134,105.8278671,VinMart Xuân Diệu,28800,1000,62e0bdf02c553306621a18a6
243,1658997432797,1658997432807,"164 Trương Định, Hai Bà Trưng, Hà Nội",C243,79200,20.9917364,105.849069,WinMart+ 164 Trương Định,27000,1100,62e24ab8a8246413de0ac522
200,1658981525455,1658981525461,"VinMart+, Ngõ 564 Nguyễn Văn Cừ, Gia Thụy, Long Biên, Hà Nội",C200,79200,21.0498836,105.886032,WinMart+ 564 Nguyễn Văn Cừ,28800,1250,62e20c95a8246413de0abff3
45,1658900660654,1658900660668,"575 La Thành, Phường Thành Công, Quận Ba Đình, Thành phố Hà Nội",C45,74700,21.0237555,105.8171405,WinMart+ 575 La Thành,27900,1100,62e0d0b42c553306621a26f2
199,1658981478641,1658981478653,"Số 18 Phố Lệ Mật, Việt Hưng, Long Biên, Hà Nội, Việt Nam",C199,79200,21.0537122,105.9007115,WinMart+ 18 Lệ Mật,28800,1250,62e20c66a8246413de0abfe0
260,1658997971564,1658997971571,"96 Đ. Mỹ Đình, Mỹ Đình, Từ Liêm, Hà Nội, Việt Nam",C260,79200,21.028823,105.7752222,WinMart+  Mỹ Đình,27000,1100,62e24cd3a8246413de0ac665
230,1658996899757,1658996899769,"37 Phố Lê Quý Đôn, Bạch Đằng, Hai Bà Trưng, Hà Nội",C230,79200,21.0131938,105.8621605,WinMart+ 37 Lê Quý Đôn,27000,1100,62e248a3a8246413de0ac42b
52,1658901032505,1658901032529,"26B Hòe Nhai, Phường Nguyễn Trung Trực, Quận Ba Đình, Thành phố Hà Nội",C52,74700,21.0412286,105.8462804,WinMart+ 26B Hòe Nhai,27900,1100,62e0d2272c553306621a2777
267,1658998218240,1658998218251,"5 Nhật Tảo, Đông Ngạc, Từ Liêm, Hà Nội",C267,79200,21.087577,105.7868327,WinMart+ 5 Nhật Tảo,27000,1100,62e24dc9a8246413de0ac6ea
276,1658998432843,1658998432852,"271 Đường Nguyễn Hoàng Tôn, Xuân Tảo, Từ Liêm, Hà Nội",C276,79200,21.0727818,105.8024247,WinMart+ 271 Nguyễn Hoàng Tôn,27000,1100,62e24ea0a8246413de0ac795
319,1659032073486,1659032073493,"49 P. Hàng Chuối, Phạm Đình Hổ, Hai Bà Trưng, Hà Nội, Việt Nam",C319,75600,21.0161859,105.8579515,Circle K - 49 P. Hàng Chuối,25200,1100,62e2d209fb8c560e0ddb07d3
133,1658977001875,1658977001886,"28 P. Tôn Đức Thắng, Cát Linh, Đống Đa, Hà Nội, Việt Nam",C133,79200,21.0293688,105.8351715,WinMart+ 28 Tôn Đức Thắng,28800,1250,62e1fae9a8246413de0abafa
79,1658973954531,1658973954542,"Trung tâm thương mại Center Long Biên, Phường Việt Hưng, Quận Long Biên, Thành Phố Hà Nội",C79,73800,21.0575538,105.9024322,WinMart Long Biên,27000,1200,62e1ef02a8246413de0ab6f8
248,1658997558528,1658997558541,"17A Phố Hàn Thuyên, Phạm Đình Hồ, Hai Bà Trưng, Hà Nội",C248,79200,21.0186167,105.8567891,WinMart+ 17A Hàn Thuyên,27000,1100,62e24b36a8246413de0ac581
129,1658976875215,1658976875222,"19 P. Lương Định Của, Kim Liên, Đống Đa, Hà Nội, Việt Nam",C129,79200,21.0062934,105.8355421,WinMart+ 19 Lương Đình Của,28800,1250,62e1fa6aa8246413de0abaae
16,1658896206365,1658896206382,"Tòa nhà CT1A Khu Đô Thị Tân Tây Đô, Xã Tân Lập, Huyện Đan Phượng, TP Hà Nội",C16,75600,21.0741291,105.7007906,VinMart Hoài Đức,28800,1000,62e0bf4d2c553306621a192b
244,1658997468405,1658997468417,"35b Nguyễn Bỉnh Khiêm, Nguyễn Du, Hai Bà Trưng, Hà Nội",C244,79200,21.0159558,105.8486237,WinMart+ 35B Nguyễn Bỉnh Khiêm,27000,1100,62e24adca8246413de0ac535
78,1658973896697,1658973896707,"Chung cư CT1, Ao Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",C78,73800,21.0190152,105.8269878,WinMart Hoàng Cầu,27000,1200,62e1eec8a8246413de0ab6e5
